OS,MDT,Medtronic Inc. Common ,73.6,26.2
OS,PDCO,Patterson Companies Inc. ,39.56,27.8704
OS,TSN,Tyson Foods Inc. Common ,58.96,29.4575
OB,AAP,Advance Auto Parts Inc Advance  ,170.29,74.8269
OB,ADI,Analog Devices Inc. ,72.89,83.8399
OB,ADS,Alliance Data Systems Corporati ,233.12,75.763
OB,ALK,Alaska Air Group Inc. Common S ,81.53,75.8299
OB,AMAT,Applied Materials Inc. ,31.67,70.3526
OB,AWK,American Water Works Company I ,74.14,60.5266
OB,AZO,AutoZone Inc. Common ,793.79,64.9896
OB,BBY,Best Buy Co. Inc. Common ,46.6,73.1394
OB,CBG,CBRE Group Inc Common ,29.7,69.3366
OB,CPB,Campbell Soup Company Common St ,57.02,63.4922
OB,CTAS,Cintas Corporation ,114.84,73.8109
OB,CTXS,Citrix Systems Inc. ,88.42,60.4232
OB,DLTR,Dollar Tree Inc. ,88.68,81.2744
OB,FISV,Fiserv Inc. ,106.31,70.9221
OB,INTU,Intuit Inc. ,116.43,71.3948
OB,IPG,Interpublic Group of Companies ,24.31,67.6891
OB,KLAC,KLA-Tencor Corporation ,83.04,82.23
OB,LLTC,Linear Technology Corporation ,62.06,77.286
OB,LRCX,Lam Research Corporation ,106.71,72.5873
OB,LYB,LyondellBasell Industries NV Or ,85.77,69.1326
OB,MU,Micron Technology Inc. ,19.74,76.1776
OB,OKE,ONEOK Inc. Common ,53.46,68.3592
OB,OMC,Omnicom Group Inc. Common ,87.73,68.5243
OB,ROST,Ross Stores Inc. ,68.94,78.422
OB,SBUX,Starbucks Corporation ,57.12,70.256
OB,TGT,Target Corporation Common ,77.87,77.4975
OB,TJX,TJX Companies Inc. (The) Commo ,79.31,68.9901
OB,TXN,Texas Instruments Incorporated ,74.4,71.2556
OB,VFC,V.F. Corporation Common ,58.05,61.6293
OB,WU,Western Union Company (The) Com ,21.27,65.8206
OB,MPC, Marathon Petroleum Corporation  ,47.87,70.6676
