ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ACOR,Acorda Therapeutics Inc. ,Healthcare,2015-12-22,42.98,0.879182100296021,94.4081,75.8338,1.72112,6.88448286056519
ADAT,Authentidate Holding Corp. ,Technology,2015-12-22,0.87,0.0392005667090416,88.2687,71.5714,0.0821445,0.328577846288681
ALTR,Altera Corporation ,Technology,2015-12-22,53.93,0.17909637093544,52.8053,78.1435,0.348948,1.39579236507416
AMD,Advanced Micro Devices Inc. Co ,Technology,2015-12-22,2.77,0.0541342943906784,80.8799,71.2446,0.174114,0.696457266807556
ARTNA,Artesian Resources Corporation ,Utilities,2015-12-22,28.08,0.549124836921692,82.6975,74.5165,0.995371,3.98148345947266
CCMP,Cabot Microelectronics Corporat ,Technology,2015-12-22,45.23,0.574064612388611,82.0922,71.0522,0.839503,3.35801005363464
CCSC,Country Style Cooking Restauran ,Services,2015-12-22,4.98,0.0642462000250816,88.3499,72.801,0.0856166,0.342466562986374
CNIT,China Information Technology I ,Technology,2015-12-22,1.79,0.127830252051353,39.4534,76.9671,0.259596,1.03838276863098
CTWS,Connecticut Water Service Inc. ,Utilities,2015-12-22,39.02,0.550475120544434,81.3357,70.0788,1.19714,4.78857612609863
CXPO,Crimson Exploration Inc. ,Basic Materials,2015-12-22,933.97,207.387054443359,91.4948,99.1686,322.222,1288.88806152344
CYOU,Changyou.com Limited ,Technology,2015-12-22,25.3,1.01435625553131,90.3488,73.219,1.55543,6.22171211242676
DGLY,Digital Ally Inc. ,Technology,2015-12-22,7.9,0.553586304187775,79.7812,74.9075,1.21182,4.84726047515869
DPW,Digital Power Corporation Commo ,Technology,2015-12-22,0.82,0.0451574726030231,34.5679,71.0119,0.0572307,0.228922680020332
EDE,Empire District Electric Compan ,Utilities,2015-12-22,28.85,0.672117948532104,93.5929,85.7311,2.15655,8.62619113922119
ESBK,Elmira Savings Bank NY (The) ,Financial,2015-12-22,20.98,0.420118153095245,80.3439,70.9115,0.562837,2.25134897232056
GNI,Great Northern Iron Ore Propert ,Basic Materials,2015-12-22,46.5,11.1820383071899,33.912,93.4232,13.5781,54.3124504089355
MDSO,Medidata Solutions Inc. ,Technology,2015-12-22,48.86,0.929570913314819,90.5685,70.3938,1.84444,7.37777662277222
MNRK,Monarch Financial Holdings Inc ,Financial,2015-12-22,17.71,1.00009500980377,79.0667,84.0111,1.77924,7.11696529388428
MSEX,Middlesex Water Company ,Utilities,2015-12-22,27.46,0.478648126125336,95.2224,71.5135,0.727465,2.90986156463623
NBY,NovaBay Pharmaceuticals Inc. C ,Healthcare,2015-12-22,2.66,0.65826141834259,45.9246,76.3803,0.889339,3.55735468864441
NTWK,NetSol Technologies Inc. ,Technology,2015-12-22,7.69,0.353643536567688,83.9465,72.0419,0.749703,2.99881148338318
NXTM,NxStage Medical Inc. ,Healthcare,2015-12-22,21.63,0.368636131286621,82.8351,73.8635,0.635681,2.54272246360779
PRTS,U.S. Auto Parts Network Inc. ,Services,2015-12-22,2.94,0.096876859664917,94.3504,78.1095,0.194538,0.778150379657745
SI,Siemens AG American Depositary  ,Technology,2015-12-22,0.115,0,50,82.717,0.00944425,0.0377769842743874
