ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AAWW,Atlas Air Worldwide Holdings ,2016-06-28,38.81,,,38.2211,10.5339,0.20386907427603998
ACN,Accenture plc. Class A Ordinary ,2016-06-28,110.56,,,37.4826,23.5954,0.10743591252218303
ADSK,Autodesk Inc. ,2016-06-28,51.48,,,38.5573,33.3598,0.1584676169009987
AER,Aercap Holdings N.V. Ordinary S ,2016-06-28,32.14,,,33.8206,16.9995,0.2345093317334054
AGCO,AGCO Corporation Common ,2016-06-28,46.12,,,34.355,11.7933,0.20508132529656734
AGM,Federal Agricultural Mortgage C ,2016-06-28,32.65,,,38.5641,28.8304,0.1477081455876298
ALV,Autoliv Inc. Common ,2016-06-28,110.13,,,37.3814,30.1955,0.15928043999037825
AMP,Ameriprise Financial Inc. Comm ,2016-06-28,85.7,,,33.5844,27.3501,0.20947321729341867
AXE,Anixter International Inc. Comm ,2016-06-28,52.37,,,37.537,26.9884,0.18154164295470526
BDC,Belden Inc Common ,2016-06-28,56.5,,,39.8513,32.5063,0.20329188107143376
BEAV,BE Aerospace Inc. ,2016-06-28,43.53,,,39.4246,24.5148,0.16524609129802997
BOX,SeaCube Container Leasing Ltd.  ,2016-06-28,10.17,,,39.5458,12.2441,0.2117591162110576
BPI,Bridgepoint Education Inc. ,2016-06-28,6.93,,,38.8812,8.41315,0.18499495632609278
BSET,Bassett Furniture Industries I ,2016-06-28,26.2,,,38.9235,27.2732,0.13442258989577066
BWA,BorgWarner Inc. Common ,2016-06-28,28.42,,,36.9311,19.9516,0.2292416730020245
CBG,CBRE Group Inc Common ,2016-06-28,25.69,,,39.551,22.6226,0.2278661354203798
CCC,Calgon Carbon Corporation Commo ,2016-06-28,12.88,,,39.3282,6.11463,0.22520623280793967
CE,Celanese Corporation Celanese C ,2016-06-28,62.64,,,32.3328,13.9942,0.15546780907112398
CHCO,City Holding Company ,2016-06-28,43.7,,,37.6039,22.72,0.1590907299296828
CLNY,Colony Financial Inc Common St ,2016-06-28,15.31,,,37.1445,6.45341,0.20268182624391531
CLS,Celestica Inc. Common ,2016-06-28,9.27,,,38.3491,6.42621,0.20130892942075063
CMCO,Columbus McKinnon Corporation ,2016-06-28,13.93,,,39.1124,31.0775,0.15785034260506
CNO,CNO Financial Group Inc. Commo ,2016-06-28,16.36,,,39.0334,18.7795,0.24786063835599254
COL,Rockwell Collins Inc. Common S ,2016-06-28,82.09,,,38.6129,10.2524,0.1088666386896274
CTSH,Cognizant Technology Solutions  ,2016-06-28,56,,,38.5518,34.425,0.12519810009113538
DOW,Dow Chemical Company (The) Comm ,2016-06-28,48.5,,,36.7144,35.1323,0.11035520817863205
ECHO,Echo Global Logistics Inc. ,2016-06-28,20.63,,,37.661,10.7375,0.15212076305398736
EEFT,Euronet Worldwide Inc. ,2016-06-28,68.31,,,35.5038,16.5136,0.2291589612424859
EMN,Eastman Chemical Company Common ,2016-06-28,66.51,,,36.761,19.5748,0.12800675631139757
FBNC,First Bancorp ,2016-06-28,17.47,,,38.2163,16.1066,0.13832288905943274
FCN,FTI Consulting Inc. Common Sto ,2016-06-28,38.6,,,37.152,9.00059,0.14353174717100234
FDX,FedEx Corporation Common ,2016-06-28,148.1,,,34.9485,8.26744,0.13940984864178185
FLOW,Flow International Corporation ,2016-06-28,24.47,,,34.8284,25.0332,0.23845371746349278
FLR,Fluor Corporation Common ,2016-06-28,46.93,,,38.3685,24.0288,0.15943119916382537
FNGN,Financial Engines Inc. ,2016-06-28,24.16,,,39.1141,31.7458,0.1466037307868682
FTNT,Fortinet Inc. ,2016-06-28,30.13,,,37.7449,20.6631,0.17190451549617716
GB,Greatbatch Inc. Common ,2016-06-28,28.89,,,39.3096,8.6151,0.1759363811461479
GBL,Gamco Investors Inc. Common St ,2016-06-28,31.75,,,36.9901,20.7241,0.15662943750184502
