ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AEM,Agnico-Eagle Mines Limited Comm ,Basic Materials,2016-02-04,32.73,0.778376936912537,89.3632,73.906,1.64799,6.59197902679443
AOSL,Alpha and Omega Semiconductor L ,Technology,2016-02-04,11.26,0.418635278940201,91.6435,75.2952,0.67994,2.71975827217102
ASA,ASA  Gold and Precious Metals L ,Financial,2016-02-04,8.52,0.255913823843002,92.6985,71.5646,0.44863,1.7945191860199
CEF,Central Fund of Canada Limited  ,Basic Materials,2016-02-04,11.25,0.118057101964951,96.2816,72.1228,0.331195,1.32477867603302
CPSI,Computer Programs and Systems  ,Technology,2016-02-04,57.29,1.3096981048584,85.9722,70.8412,3.02527,12.1010999679565
CSCD,Cascade Microtech Inc. ,Technology,2016-02-04,20.21,0.821846306324005,67.1423,75.9834,1.35721,5.42884159088135
DRWI,DragonWave Inc ,Technology,2016-02-04,1.93,0.340229839086533,44.238,97.3787,0.391246,1.56498444080353
DUK,Duke Energy Corporation (Holdin ,Utilities,2016-02-04,78.58,0.985928773880005,92.4669,76.5094,2.44272,9.7708683013916
ENR,Energizer Holdings Inc. Common ,Consumer Goods,2016-02-04,37.85,1.56958259642124,80.9926,71.6193,2.51259,10.0503625869751
ESIO,Electro Scientific Industries  ,Industrial Goods,2016-02-04,6.7,0.194394588470459,91.2043,80.1127,0.413397,1.65358924865723
EXC,Exelon Corporation Common ,Utilities,2016-02-04,32.25,0.788555383682251,98.0742,77.4558,1.41659,5.66635179519653
FFCO,FedFirst Financial Corporation ,Financial,2016-02-04,0.94,0.0121520766988397,67.5926,70.4689,0.0174768,0.0699070692062378
FN,Fabrinet Ordinary Shares ,Consumer Goods,2016-02-04,29.28,1.26411652565002,92.5938,79.8773,2.18524,8.74097633361816
FRO,Frontline Ltd. Ordinary Shares ,Services,2016-02-04,9.94,1.8869092464447,51.1857,91.2365,2.32155,9.28620719909668
JSDA,Jones Soda Co. ,Consumer Goods,2016-02-04,0.47,0.0100667998194695,86.6667,71.2482,0.026549,0.106195896863937
KORS,Michael Kors Holdings Limited O ,Services,2016-02-04,51.72,3.05845904350281,94.8794,82.7664,5.09289,20.3715534210205
LNT,Alliant Energy Corporation Comm ,Utilities,2016-02-04,67.47,0.768656730651855,95.7012,70.5729,1.91633,7.66531372070312
LOJN,LoJack Corporation ,Services,2016-02-04,6.42,0.235588371753693,95.5683,81.2327,0.515583,2.06233143806458
MAT,Mattel Inc. ,Consumer Goods,2016-02-04,32.29,1.17909228801727,89.713,76.9195,1.94031,7.76125621795654
MPET,Magellan Petroleum Corporation ,Basic Materials,2016-02-04,1.35,0.173059672117233,82.2259,84.6278,0.302416,1.2096631526947
NEM,Newmont Mining Corporation (Hol ,Basic Materials,2016-02-04,23.38,0.94232451915741,93.7438,76.2909,1.87183,7.48730850219727
OCLR,Oclaro Inc. ,Technology,2016-02-04,4.45,0.223795160651207,77.2707,73.604,0.280617,1.12246704101562
PEG,Public Service Enterprise Group ,Utilities,2016-02-04,42.42,0,94.659,72.9687,1.25753,5.03013277053833
PPL,PP&L Corporation Common ,Utilities,2016-02-04,36.66,0.485986709594727,94.2274,71.2155,1.14449,4.57796430587769
PT,Portugal Telecom SGPS S.A . Co ,Technology,2016-02-04,0.015,0.00187595037277788,100,77.2732,0.00329441,0.0131776323541999
STR,Questar Corporation Common Stoc ,Basic Materials,2016-02-04,24.95,0.993329048156738,97.0423,83.1407,2.30012,9.20047092437744
