ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
CDXS,Codexis Inc. ,Healthcare,2016-03-04,3.66,-0.0993940234184265,38.4893,29.7513,0.137917,0.551666617393494
GCFB,Granite City Food And Brewery L ,Services,2016-03-04,1.65,-0.0378694459795952,65.232,22.2596,0.0700262,0.280104696750641
MTW,Manitowoc Company Inc. (The) C ,Industrial Goods,2016-03-04,4.04,-2.15202911198139,84.5001,18.6582,2.53608,10.1443061828613
HRB, H&R Block  Inc. Common ,Services,2016-03-04,27.76,-1.07382333278656,11.5067,19.6366,1.56287,6.2514853477478
CROC,ProShares UltraShort Australian Dollar,Commodity Based ETF,2016-03-04,55.37,-0.793909668922424,15.5022,29.5209,1.86239,7.44954681396484
BZQ,ProShares UltraShort MSCI Brazil ETF,Commodity Based ETF,2016-03-04,47.79,-4.98876285552979,3.16529,26.8751,13.225,52.9000701904297
SDD,ProShares UltraShort SmallCap600 ETF,Commodity Based ETF,2016-03-04,36.73,-0.765623569488525,1.58859,27.9255,2.54988,10.1995048522949
HMNY,Helios and Matheson Analytics Inc. ,Technology,2016-03-04,1.34,-0.0241049900650978,38.7461,29.6906,0.0849966,0.339986234903336
XGTI,xG Technology Inc. ,Technology,2016-03-04,0.12,-0.00646143034100533,18.254,26.3939,0.0211415,0.0845659524202347
TZF,Bear Stearns Depositor  Inc. Pf ,N/A,2016-03-04,33.74,-6.74252319335938,-2.17731e-15,0.341482,13.8916,55.5663108825684
HRTG,Heritage Insurance Holdings In,Financial,2016-03-04,16.35,-0.708410918712616,50.5174,24.8762,0.838553,3.35421061515808
PARR,Par Petroleum Corporation.  Com,N/A,2016-03-04,17.84,-0.858682990074158,7.50659,25.9678,1.70633,6.82532215118408
VTAE,Vitae Pharmaceuticals Inc.,Healthcare,2016-03-04,4.69,-0.680945515632629,75.2812,27.4804,1.6604,6.6415810585022
HIFR,InfraREIT Inc. Common,N/A,2016-03-04,16.7,-0.940625756978989,39.9335,29.702,1.24801,4.99203205108643
MJCO,Majesco,Technology,2016-03-04,4.66,-0.31541470438242,41.3824,24.5079,0.399106,1.59642243385315
