ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AB,Allianceberstein Holding L.P.   ,Financial,2016-01-19,18.67,-0.525489330291748,8.139,24.5949,1.86231,7.44925737380981
ABCD,Cambium Learning Group Inc. ,Services,2016-01-19,4.28,-0.0807313621044159,14.6987,25.4997,0.252967,1.01186919212341
ACPW,Active Power Inc. ,Industrial Goods,2016-01-19,1.05,-0.0334942191839218,10.1738,22.1474,0.110685,0.44273966550827
ACU,Acme United Corporation. Common ,Consumer Goods,2016-01-19,13.82,-0.551766276359558,13.3337,22.4462,0.845945,3.38378071784973
ADES,ADA-ES Inc. ,Industrial Goods,2016-01-19,4.51,-0.602769911289215,3.5405,26.951,1.00341,4.01362752914429
ADM,Archer-Daniels-Midland Company  ,Consumer Goods,2016-01-19,30.51,-0.769265651702881,8.1149,20.7037,1.70836,6.8334436416626
ADSK,Autodesk Inc. ,Technology,2016-01-19,47.59,-1.62882137298584,10.6515,21.1481,4.63398,18.5359306335449
ADUS,Addus HomeCare Corporation ,Healthcare,2016-01-19,19.07,-0.673749446868896,14.0938,26.9876,1.451,5.8039813041687
ADX,Adams Express Company (The) ,Financial,2016-01-19,11.57,-0.113350927829742,14.2784,25.4402,0.424343,1.69737279415131
AEHR,Aehr Test Systems ,Technology,2016-01-19,1.31,-0.103973805904388,45.5701,23.4895,0.180804,0.723215758800507
AER,Aercap Holdings N.V. Ordinary S ,Industrial Goods,2016-01-19,32.85,-1.00071740150452,10.6821,25.1656,3.07915,12.3165922164917
AG,First Majestic Silver Corp. Ord ,Basic Materials,2016-01-19,2.51,-0.108154594898224,7.98511,29.5571,0.277635,1.11053800582886
AGNC,American Capital Agency Corp. ,Financial,2016-01-19,16.5,-0.203443735837936,14.1074,25.9609,0.372744,1.49097669124603
AHGP,Alliance Holdings GP L.P. ,Basic Materials,2016-01-19,13.93,-0.795616149902344,9.89836,26.4688,2.22611,8.90445804595947
AI,Arlington Asset Investment Corp ,Financial,2016-01-19,10.36,-0.439178347587585,6.07797,21.0714,1.24098,4.96391296386719
AIRT,Air T Inc. ,Services,2016-01-19,19.51,-0.628329277038574,5.4194,24.7191,1.45299,5.81197929382324
AIT,Applied Industrial Technologies ,Services,2016-01-19,36.67,-0.341740369796753,19.0396,28.8856,1.24738,4.98952341079712
AKRX,Akorn Inc. ,Healthcare,2016-01-19,27,-1.6502902507782,14.4917,29.8567,3.77823,15.112907409668
ALKS,Alkermes plc ,Healthcare,2016-01-19,59.53,-2.29632425308228,10.0946,24.1016,6.40962,25.6384906768799
AMRI,Albany Molecular Research Inc. ,Healthcare,2016-01-19,16.12,-0.354557156562805,8.20312,23.6452,1.24208,4.96830701828003
AMRS,Amyris Inc. ,Healthcare,2016-01-19,1.22,-0.0541496425867081,10.5232,26.9691,0.149605,0.598418772220612
ANDE,The Andersons Inc. ,Consumer Goods,2016-01-19,25.46,-0.673481702804565,6.17568,18.3889,2.11454,8.45816516876221
ANH,Anworth Mortgage Asset Corporat ,Financial,2016-01-19,3.95,-0.0695754885673523,8.73691,24.2514,0.183849,0.735394716262817
ARI,Apollo Commercial Real Estate F ,Financial,2016-01-19,15.49,-0.286284625530243,11.8366,23.7607,0.643432,2.57372689247131
ARWR,Arrowhead Research Corporation ,Healthcare,2016-01-19,3.84,-0.26520824432373,10.5601,21.2704,0.658773,2.63509225845337
ASCMA,Ascent Capital Group Inc. ,Services,2016-01-19,12.57,-0.389525413513184,8.62851,25.3664,1.71751,6.87002563476562
ASEI,American Science and Engineerin ,Services,2016-01-19,33.43,-0.806437015533447,11.1548,24.171,2.81228,11.249116897583
ASTM,Aastrom Biosciences Inc. ,Healthcare,2016-01-19,5.1,-0.165462449193001,11.1018,12.3148,0.209962,0.839848518371582
ATAX,America First Tax Exempt Invest ,Financial,2016-01-19,4.51,-0.0684912204742432,23.8075,21.6649,0.217735,0.870939135551453
AUY,Yamana Gold Inc. Ordinary Shar ,Basic Materials,2016-01-19,1.41,-0.103255033493042,10.3094,29.6527,0.173928,0.695713818073273
BBY,Best Buy Co. Inc. Common ,Services,2016-01-19,25.87,-0.739665031433105,24.5862,29.7937,1.44093,5.76372957229614
BC,Brunswick Corporation Common St ,Consumer Goods,2016-01-19,38.06,-1.58529996871948,6.40065,19.1058,4.18368,16.7347240447998
BCS,Barclays PLC Common ,Financial,2016-01-19,10.75,-0.201303958892822,8.34942,20.1899,0.814916,3.25966548919678
BELFA,Bel Fuse Inc. ,NULL,2016-01-19,12.55,-0.294139981269836,35.4908,25.2149,0.972958,3.89183378219604
BG,Bunge Limited Bunge Limited ,Consumer Goods,2016-01-19,60.85,-1.12480902671814,10.1104,26.7157,2.58727,10.3490629196167
BMRC,Bank of Marin Bancorp ,Financial,2016-01-19,51.11,-0.348309218883514,11.8362,28.9104,0.921065,3.68426036834717
BMRN,BioMarin Pharmaceutical Inc. ,Healthcare,2016-01-19,79.51,-3.085862159729,15.1676,19.2174,9.33222,37.3288612365723
BOCH,Bank of Commerce Holdings (CA) ,Financial,2016-01-19,5.92,-0.123779386281967,3.87881,24.0761,0.299298,1.19719099998474
BOOT,LaCrosse Footwear Inc. ,Consumer Goods,2016-01-19,6.66,0,6.51208,16.9098,2.11906,8.47625827789307
BOX,SeaCube Container Leasing Ltd.  ,Services,2016-01-19,9.4,0,8.78087,19.9773,1.59352,6.37406635284424
BPFH,Boston Private Financial Holdin ,Financial,2016-01-19,9.9,-0.168953120708466,10.5594,23.0978,0.490702,1.96280789375305
BTE,Baytex Energy Corp ,Basic Materials,2016-01-19,1.32,-0.18712055683136,5.56018,24.1518,0.642456,2.56982278823853
BVN,Compania Mina Buenaventura S.A ,Basic Materials,2016-01-19,3.38,-0.145436823368073,21.2606,26.718,0.318721,1.27488577365875
BWA,BorgWarner Inc. Common ,Consumer Goods,2016-01-19,30.34,-1.48101186752319,6.73643,18.6039,4.23225,16.9290046691895
BWLD,Buffalo Wild Wings Inc. ,Services,2016-01-19,145.4,-2.02234268188477,17.661,28.1305,4.37365,17.494592666626
BWP,Boardwalk Pipeline Partners LP  ,Basic Materials,2016-01-19,9.94,-0.367211639881134,11.5791,29.4689,0.826374,3.30549478530884
C,Citigroup Inc. Common ,Financial,2016-01-19,41.94,-1.04645204544067,6.64283,19.607,3.6181,14.4724006652832
CAB,Cabela's Inc Class A Common Sto ,Services,2016-01-19,41.82,-0.932601571083069,8.63846,26.6436,1.70217,6.80866289138794
CAC,Camden National Corporation ,Financial,2016-01-19,39.4,-0.531909227371216,7.96217,18.5906,1.761,7.04399538040161
CALL,magicJack VocalTec Ltd ,Technology,2016-01-19,7.43,-0.259552717208862,13.1681,19.0615,0.852811,3.41124272346497
CAR,Avis Budget Group Inc. ,Services,2016-01-19,24.73,-1.0733003616333,7.97255,16.5918,3.9657,15.8628129959106
CB,Chubb Corporation (The) Common  ,Financial,2016-01-19,110.87,-4.41653203964233,7.3095,14.6534,6.16542,24.661678314209
CBI,Chicago Bridge & Iron Company N ,Industrial Goods,2016-01-19,33.52,-0.555643558502197,13.2814,22.7574,1.99555,7.98218107223511
CCBG,Capital City Bank Group ,Financial,2016-01-19,13.42,-0.355905055999756,13.0136,23.3538,0.695552,2.78220796585083
