AEP,American Electric Power Company ,Bullish
APA,Apache Corporation Common ,Bullish
D,Dominion Resources Inc. Common ,Bullish
DUK,Duke Energy Corporation (Holdin ,Bullish
GLW,Corning Incorporated Common Sto ,Bullish
INTC,Intel Corporation ,Bullish
KMB,Kimberly-Clark Corporation Comm ,Bullish
KO,Coca-Cola Company (The) Common  ,Bullish
MRK,Merck & Company Inc. Common St ,Bullish
NEE,NextEra Energy Inc. Common Sto ,Bullish
PCG,Pacific Gas & Electric Co. Comm ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
PM,Philip Morris International Inc ,Bullish
T,AT&T Inc. ,Bullish
UPS,United Parcel Service Inc. Com ,Bullish
WDC,Western Digital Corporation ,Bullish
GLD, SPDR Gold Trust ,Bullish
KMI, Kinder Morgan  Inc. Common Stoc ,Bullish
MDLZ, Mondelez International  Inc. ,Bullish
ABBV,AbbVie Inc. ,Bullish
BKCC,BlackRock Kelso Capital Corpora ,Bearish
ECL,Ecolab Inc. Common ,Bearish
INTU,Intuit Inc. ,Bearish
