ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
A,Agilent Technologies Inc. Comm ,Technology,2016-05-17,44.41,0.448243498802185,83.0754,74.0797,1.08036,4.32145071029663
AERG,APPLIED ENERGETICS ,Technology,2016-05-17,0.08,0,89.0672,79.8078,0.0125596,0.0502383559942245
AFCB,Athens Bancshares Corporation ,Financial,2016-05-17,30,0.819657921791077,34.1564,83.4418,1.42392,5.69566345214844
ANAC,Anacor Pharmaceuticals Inc. ,NULL,2016-05-17,99.99,8.74425888061523,70.5273,74.5748,11.0385,44.1540985107422
APPY,AspenBio Pharma Inc. ,Healthcare,2016-05-17,4.43,0.246296525001526,88.1501,84.6028,0.420474,1.68189465999603
CWEI,Clayton Williams Energy Inc. ,Basic Materials,2016-05-17,27.66,2.19614839553833,69.1984,76.2283,3.5416,14.1663866043091
CYTX,Cytori Therapeutics Inc ,Healthcare,2016-05-17,3.33,0.551521182060242,73.6578,89.854,0.990226,3.96090364456177
MGT,MGT Capital Investments Inc Com ,Conglomerates,2016-05-17,4.15,0.702478528022766,87.7915,99.0475,0.99786,3.99143958091736
NCS,NCI Building Systems Inc. New  ,Industrial Goods,2016-05-17,16,0.207830429077148,82.3386,71.0667,0.3804,1.521599650383
NOA,North American Energy Partners ,Basic Materials,2016-05-17,2.63,0.0693337023258209,83.7024,71.9258,0.165944,0.663776099681854
NSPH,Nanosphere Inc. ,Healthcare,2016-05-17,1.31,0.130169495940208,70.0882,86.2506,0.153362,0.613448858261108
NTES,NetEase Inc. ,Technology,2016-05-17,163.49,4.86450910568237,89.6669,78.0456,8.77426,35.097053527832
NVDA,NVIDIA Corporation ,Technology,2016-05-17,42.28,1.46503472328186,79.4328,78.6766,2.15703,8.62812995910645
PGH,Pengrowth Energy Corporation ,Basic Materials,2016-05-17,2,0.0752096474170685,88.1828,76.8291,0.212311,0.849245727062225
TISA,Top Image Systems Ltd. ,Technology,2016-05-17,2.44,0.167195341549814,22.2765,77.4949,0.19682,0.787280261516571
TWER,Towerstream Corporation ,Technology,2016-05-17,0.33,0.0333203673362732,65.7182,71.4908,0.0506384,0.202553689479828
CNPF, Global Canada Preferred ETF ,N/A,2016-05-17,21,0.289872348308563,87.2794,83.8438,0.669439,2.67775678634644
CTQ, Qwest Corporation 7.375% Notes  ,N/A,2016-05-17,25.83,0.0388427972793579,72.2671,72.5322,0.122001,0.488002300262451
DOD, Deutsche Bank AG ELEMENTS Dogs  ,N/A,2016-05-17,19.99,0.384873688220978,83.311,73.726,0.734647,2.93858742713928
EIA, Eaton Vance California Municipa ,Financial,2016-05-17,14.09,0.0774182975292206,88.5802,71.947,0.166229,0.66491425037384
EIV, Eaton Vance Municipal Bond Fund ,Financial,2016-05-17,14.37,0.0691180825233459,53.4986,73.9032,0.220595,0.88238137960434
FGB, First Trust Specialty Finance a ,N/A,2016-05-17,6.55,0.0659687519073486,66.336,72.5031,0.136457,0.545828580856323
FMN, Federated Premier Municipal Inc ,N/A,2016-05-17,16.26,0.0781732201576233,76.9193,75.162,0.192199,0.76879608631134
GJO, Synthetic Fixed-Income Securiti ,N/A,2016-05-17,20.47,0.0479697976261377,11.1111,71.1503,0.0954237,0.381694763898849
IGI, Western Asset Investment Grade  ,N/A,2016-05-17,21.85,0.123558640480042,89.8754,75.5121,0.292914,1.17165458202362
JJS, iPath DJ-UBS Softs Subindex Tot ,N/A,2016-05-17,35.96,0.363498866558075,95.5803,79.6996,0.776967,3.10786962509155
MHD, Blackrock MuniHoldings Fund  In ,Financial,2016-05-17,18.66,0.0834669917821884,83.4688,74.1744,0.18027,0.721080958843231
USMD, USMD Holdings  Inc. ,Healthcare,2016-05-17,15.6,0.56207811832428,86.0679,80.6709,1.1454,4.58158206939697
NRCIB,National Research Corp. ,Services,2016-05-17,39.58,0.363929271697998,95.5312,75.3422,1.09572,4.38287210464478
IKGH,Iao Kun Group Holding Company Limited ,Services,2016-05-17,1.55,0.0942631587386131,63.1313,78.641,0.115881,0.463522344827652
CHMI,Cherry Hill Mortgage Investment Corporation ,Financial,2016-05-17,15.05,0.1338871717453,97.2815,77.6712,0.248766,0.995065450668335
CHMG,Chemung Financial Corporation ,Financial,2016-05-17,28.68,0.301837921142578,89.537,70.362,0.560427,2.24170684814453
GGM,Guggenheim Credit Allocation Fu ,N/A,2016-05-17,20.11,0.139109522104263,59.7345,70.1977,0.283414,1.13365471363068
PIH,1347 Property Insurance Holdings Inc. ,Financial,2016-05-17,6.51,0.140366017818451,72.6854,70.3372,0.252531,1.01012563705444
TRCB,Two River Bancorp ,Financial,2016-05-17,10.33,0.0854984223842621,88.6905,83.1871,0.274771,1.09908401966095
DERM,Dermira Inc.,Healthcare,2016-05-17,30.83,0.915018081665039,79.4875,72.4622,2.20916,8.83665657043457
MARA,Marathon Patent Group Inc.,Services,2016-05-17,2.25,0.129841974005103,86.9689,70.8625,0.168397,0.673587203025818
MELR,Melrose Bancorp Inc.,Financial,2016-05-17,15.42,0.0728996880352497,61.0459,77.1719,0.0950539,0.380215793848038
PTXP,PennTex Midstream Partners  LP,Basic Materials,2016-05-17,14.25,0.555048108100891,88.8644,83.231,1.12174,4.48694181442261
CBYL,Carbylan Therapeutics  Inc.,Healthcare,2016-05-17,1.08,0.0629016645252705,54.5615,76.934,0.104503,0.418012142181396
AFSS,AmTrust Financial Services  Inc.,N/A,2016-05-17,25.6,0.111852437257767,93.5688,76.3739,0.246877,0.987506926059723
