OS,PPL,PP&L Corporation Common ,37.46,30.8069
OB,AKAM,Akamai Technologies Inc. ,50.5,72.9436
OB,ALK,Alaska Air Group Inc. Common S ,80.15,64.8066
OB,CTAS,Cintas Corporation ,147.38,77.6097
OB,DAL,Delta Air Lines Inc. (New) Comm ,51.25,68.0582
OB,EMN,Eastman Chemical Company Common ,91.27,73.0863
OB,ETFC,E*TRADE Financial Corporation ,44.38,81.8262
OB,LEN,Lennar Corporation Class A Comm ,55.35,71.7372
OB,LUV,Southwest Airlines Company Comm ,58.51,73.1825
OB,LVLT,Level 3 Communications Inc. Co ,55.3,60.6422
OB,SHW,Sherwin-Williams Company (The)  ,374.37,77.6278
OB,TSN,Tyson Foods Inc. Common ,71.34,76.2108
OB,AAL,American Airlines Group Inc. ,50.51,68.6511
