ACE,Ace Limited Common ,Bullish
ALL,Allstate Corporation (The) Comm ,Bullish
BIIB,Biogen Idec Inc. ,Bullish
CELG,Celgene Corporation ,Bullish
D,Dominion Resources Inc. Common ,Bullish
DAL,Delta Air Lines Inc. (New) Comm ,Bullish
DHR,Danaher Corporation Common Stoc ,Bullish
DUK,Duke Energy Corporation (Holdin ,Bullish
EQR,Equity Residential Common Share ,Bullish
GM,General Motors Company Common S ,Bullish
MO,Altria Group Inc. ,Bullish
NOC,Northrop Grumman Corporation Co ,Bullish
SYY,Sysco Corporation Common ,Bullish
TRV,The Travelers Companies Inc. C ,Bullish
WMB,Williams Companies Inc. (The)  ,Bullish
YHOO,Yahoo! Inc. ,Bullish
HD, Home Depot  Inc. (The) Common S ,Bullish
FCX,Freeport-McMoRan Copper & Gold ,Bearish
PRU,Prudential Financial Inc. Comm ,Bearish
