ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
BKE,Buckle Inc. (The) Common ,Services,2016-04-11,28.22,-1.33084738254547,9.93201,29.3214,2.05046,8.20184707641602
CREE,Cree Inc. ,Technology,2016-04-11,24.34,-0.948914289474487,15.9967,27.4162,2.03223,8.12892436981201
DDS,Dillard's Inc. Common ,Services,2016-04-11,73.03,-2.26361286640167,4.87987,29.9309,3.98645,15.9458198547363
GPRC,Guanwei Recycling Corp. ,Industrial Goods,2016-04-11,0.08,-0.00674518768209964,66.6667,23.6947,0.00749583,0.0299833286553621
GPS,Gap Inc. (The) Common ,Services,2016-04-11,23.98,-1.31854218244553,11.2696,24.8047,1.83523,7.34091234207153
LB,L.B. Foster Company ,Services,2016-04-11,79.28,-1.66436004638672,12.6875,27.4897,2.29459,9.17836093902588
PBM,Pacific Booker Minerals Inc Ord ,Basic Materials,2016-04-11,0.6,-0.0380027890205383,16.4276,24.7814,0.136031,0.544122815132141
PTSI,P.A.M. Transportation Services ,Services,2016-04-11,25.32,-1.02977573871613,8.70071,28.043,1.76999,7.0799617767334
RT,Ruby Tuesday Inc. Common ,Services,2016-04-11,4.48,-0.175522536039352,37.4074,27.8828,0.248741,0.994963407516479
SEAC,SeaChange International Inc. ,Technology,2016-04-11,3.89,-0.386020094156265,55.0476,21.8689,0.503724,2.01489591598511
UA,Under Armour Inc. Class A Comm ,Consumer Goods,2016-04-11,41.15,-10.2696657180786,53.1174,14.2415,12.1909,48.7636833190918
ALT, iShares Diversified Alternative ,N/A,2016-04-11,4.4,0,80.1624,19.9414,5087.77,20351.09375
BLOX, Infoblox Inc. Common ,Services,2016-04-11,14.2,-0.596663892269135,21.2191,28.0432,0.832014,3.32805585861206
HOFT, Hooker Furniture Corporation ,Consumer Goods,2016-04-11,26.36,-1.61081194877625,15.9463,28.7247,2.47984,9.91937065124512
HUM, Humana Inc. Common ,Healthcare,2016-04-11,167.46,-3.77623283863068,10.7902,28.9136,5.62366,22.4946212768555
PBSK, Poage Bankshares  Inc. ,Conglomerates,2016-04-11,16.19,-0.0837980806827545,6.28017,22.1168,0.264657,1.05862629413605
TBZ,ProShares UltraShort 3-7 Year Treasury ETF,Commodity Based ETF,2016-04-11,26.38,-0.110767044126987,4.16657,19.327,0.163414,0.653655171394348
YCS,ProShares UltraShort Yen ETF,Commodity Based ETF,2016-04-11,70.25,-0.845034599304199,9.97571,23.9006,2.37502,9.50006198883057
VRD,SPDR S&P VRDO Municipal Bond ETF,Fixed Income ETF,2016-04-11,0.125,0.129946947097778,2.46914,3.71294,0.033438,0.133752197027206
MICT,Micronet Enertec Technologies Inc. ,Industrial Goods,2016-04-11,1.87,-0.0309430249035358,43.842,29.6945,0.066952,0.267807871103287
XXV,iPath Inverse S&P 500 VIX Short ,,2016-04-11,37.29,-0.081120952963829,-8.32742e-12,13.9342,0.216248,0.864993274211884
GDXS,ProShares UltraShort Gold Miner,,2016-04-11,7.53,-0.281303882598877,13.5312,29.9647,1.08937,4.35749101638794
