ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ENDP,Endo Health Solutions Inc. ,Healthcare,2016-03-01,42.19,-1.84692573547363,46.0187,29.6527,4.06936,16.2774219512939
FLML,Flamel Technologies S.A. ,Healthcare,2016-03-01,7.85,-0.213188409805298,21.482,26.6033,0.603414,2.41365575790405
FSS,Federal Signal Corporation Comm ,Consumer Goods,2016-03-01,11.35,-0.796041935682297,60.2139,21.93,0.915599,3.66239452362061
IPI,Intrepid Potash Inc Common Sto ,Basic Materials,2016-03-01,0.67,-0.314858227968216,31.6122,26.9467,0.427359,1.70943439006805
LGL,LGL Group Inc. (The) Common St ,Technology,2016-03-01,3.23,-0.0565803349018097,31.746,27.6159,0.123317,0.49326965212822
LNDC,Landec Corporation ,Basic Materials,2016-03-01,9.7,-0.371001064777374,11.268,22.1961,0.612831,2.45132541656494
OCN,Ocwen Financial Corporation NEW ,Financial,2016-03-01,2.11,-0.776367574930191,60.8701,20.4343,0.924476,3.69790410995483
OREX,Orexigen Therapeutics Inc. ,Healthcare,2016-03-01,0.71,-0.194591760635376,3.82341,19.2567,0.34059,1.36235892772675
PHI,Philippine Long Distance Teleph ,Technology,2016-03-01,36.1,-2.66095343232155,29.0105,27.8431,3.61436,14.4574460983276
POM,PEPCO Holdings Inc Common ,Utilities,2016-03-01,22.81,-0.715307772159576,68.2251,15.0099,0.807571,3.23028373718262
PPHM,Peregrine Pharmaceuticals Inc. ,Healthcare,2016-03-01,0.39,-0.13977874815464,29.5503,18.9539,0.208164,0.832654654979706
FUE, AB Svensk Ekportkredit (Swedish ,N/A,2016-03-01,7.13,-0.0305547565221786,26.0741,18.1618,0.108049,0.432196170091629
GJT, Synthetic Fixed-Income Securiti ,N/A,2016-03-01,17.31,-0.0849283486604691,27.8273,29.7031,0.232393,0.929570198059082
HSC, Harsco Corporation Common ,Basic Materials,2016-03-01,3.67,-0.502819418907166,16.4398,23.9602,0.88124,3.52495861053467
RRF, WisdomTree Global Real Return F ,N/A,2016-03-01,37.19,-0.0998540371656418,66.6667,12.9896,0.207997,0.831986784934998
SJB,ProShares Short High Yield ETF,Commodity Based ETF,2016-03-01,28.11,-0.280047178268433,1.28271,27.8442,0.514672,2.05868935585022
SAEX,SAExploration Holdings Inc. ,Conglomerates,2016-03-01,1.17,-0.0665451288223267,4.49759,21.9147,0.173523,0.69409042596817
I,Intelsat S.A. ,Technology,2016-03-01,1.5,-0.196889817714691,3.62102,23.4822,0.617213,2.46885108947754
OPWR,OPOWER Inc. ,Technology,2016-03-01,6.35,-0.241029977798462,67.2598,29.2692,0.731807,2.92722630500793
PPHMP,Peregrine Pharmaceuticals  Inc. ,N/A,2016-03-01,12.9,-1.5829873085022,27.8025,9.55156,2.28714,9.14856719970703
CTNN,iPath Pure Beta Cotton ETN ,,2016-03-01,23.17,-0.371285200119019,7.05883,11.4715,0.956744,3.82697510719299
FWP,Forward Pharma A/S,Healthcare,2016-03-01,11.31,-0.608433246612549,12.0306,22.4473,1.77913,7.11651277542114
MBCN,Middlefield Banc Corp.,N/A,2016-03-01,31.5,-0.311777263879776,12.1869,18.1906,0.448762,1.795046210289
BBLU,Blue Earth Inc.,Industrial Goods,2016-03-01,0.1,-0.0320992097258568,10.6474,20.8885,0.0743034,0.297213405370712
PN,Patriot National Inc. Common S,Financial,2016-03-01,3.92,-0.354165315628052,11.765,26.3343,0.897961,3.59184384346008
AJX,Great Ajax Corp. Common,Financial,2016-03-01,9.16,-0.141039431095123,6.07323,19.1526,0.534102,2.13640975952148
CIVBP,Civista Bancshares  Inc.,N/A,2016-03-01,32.85,-0.538969278335571,0.712248,15.7991,1.12078,4.48313617706299
