AEP,American Electric Power Company ,Bullish
CAT,Caterpillar Inc. Common ,Bullish
EMR,Emerson Electric Company Common ,Bullish
GIS,General Mills Inc. Common Stoc ,Bullish
KMB,Kimberly-Clark Corporation Comm ,Bullish
MO,Altria Group Inc. ,Bullish
MRK,Merck & Company Inc. Common St ,Bullish
ORCL,Oracle Corporation ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
PM,Philip Morris International Inc ,Bullish
UPS,United Parcel Service Inc. Com ,Bullish
WMT,Wal-Mart Stores Inc. Common St ,Bullish
MDLZ, Mondelez International  Inc. ,Bullish
BKCC,BlackRock Kelso Capital Corpora ,Bearish
