BBT,BB&T Corporation Common ,Bullish
BIIB,Biogen Idec Inc. ,Bullish
CTSH,Cognizant Technology Solutions  ,Bullish
KR,Kroger Company (The) Common Sto ,Bullish
MMM,3M Company Common ,Bullish
PCP,Precision Castparts Corporation ,Bullish
PPG,PPG Industries Inc. Common Sto ,Bullish
TJX,TJX Companies Inc. (The) Commo ,Bullish
HD, Home Depot  Inc. (The) Common S ,Bullish
AAPL,Apple Inc. ,Bearish
AMZN,Amazon.com Inc. ,Bearish
DTV,DIRECTV ,Bearish
FCX,Freeport-McMoRan Copper & Gold ,Bearish
LYB,LyondellBasell Industries NV Or ,Bearish
MSFT,Microsoft Corporation ,Bearish
T,AT&T Inc. ,Bearish
YUM,Yum! Brands Inc. ,Bearish
IBM, International Business Machines ,Bearish
KMI, Kinder Morgan  Inc. Common Stoc ,Bearish
MPC, Marathon Petroleum Corporation  ,Bearish
PSX, Phillips 66 Common ,Bearish
SPY,SPDR S&P 500 ETF,Bearish
