ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
ALR,Alere Inc. Common ,Healthcare,2016-04-20,43.36,-1.27605164051056,13.5512,13.0412,1.71529,6.86114406585693
CAMP,CalAmp Corp. ,Technology,2016-04-20,15.56,-0.305124342441559,26.4212,28.9661,0.738249,2.95299553871155
CLMT,Calumet Specialty Products Part ,Basic Materials,2016-04-20,5.2,-1.36980509757996,4.97212,24.9483,2.35085,9.40341377258301
FLXS,Flexsteel Industries Inc. ,Consumer Goods,2016-04-20,37.55,-1.13216644525528,23.7696,29.4359,1.64827,6.59309577941895
RITT,RIT Technologies Ltd. ,Technology,2016-04-20,0.37,-0.0616103298962116,57.4286,26.2272,0.0879965,0.351986080408096
SIGA,SIGA Technologies Inc. ,Healthcare,2016-04-20,1,-0.251732558012009,12.3759,16.9645,0.492267,1.96906626224518
STND,Standard Financial Corp. ,Financial,2016-04-20,23.35,-0.127516269683838,4.5751,22.3297,0.348563,1.39425182342529
DSLV, VelocityShares 3x Inverse Silve ,N/A,2016-04-20,33.29,-1.48637056350708,7.21823,27.3157,5.02291,20.091625213623
LMCA, Liberty Media Corporation ,Services,2016-04-20,18.71,-4.52505493164062,27.1189,11.8857,6.83524,27.3409633636475
MLPS, UBS AG  1xMonthly Short Exchang ,N/A,2016-04-20,13.5,-0.315100789070129,8.31066,28.8114,0.694353,2.77741026878357
SPAN, Span-America Medical Systems  I ,Healthcare,2016-04-20,16.95,-0.378310322761536,5.27612,23.0924,0.662669,2.65067744255066
HDGE,AdvisorShares Active Bear ETF,US Equity ETF,2016-04-20,10.2,-0.0878918468952179,3.68462,29.1954,0.258286,1.03314292430878
SEF,ProShares Short Financials ETF,Commodity Based ETF,2016-04-20,16.64,-0.106900691986084,3.52926,29.1708,0.333086,1.33234584331512
SJB,ProShares Short High Yield ETF,Commodity Based ETF,2016-04-20,27.03,-0.0612716674804688,5.33378,29.5198,0.279517,1.11806988716125
DDG,ProShares Short Oil & Gas ETF,Commodity Based ETF,2016-04-20,27,-0.236607551574707,6.27574,28.8553,0.76761,3.07043886184692
EFU,ProShares UltraShort MSCI EAFE ETF,Commodity Based ETF,2016-04-20,37.71,-0.700745105743408,2.82976,29.5691,1.89937,7.59748649597168
DUG,ProShares UltraShort Oil & Gas ETF,Commodity Based ETF,2016-04-20,52.66,-0.900892734527588,5.29585,29.4558,3.33952,13.3580846786499
ZSL,ProShares UltraShort Silver ETF,Commodity Based ETF,2016-04-20,40.43,-1.06624746322632,6.80725,27.8738,3.5723,14.2892055511475
FWM,Fairway Group Holdings Corp. ,Services,2016-04-20,0.21,-0.034770667552948,32.3665,29.1854,0.0650577,0.260230660438538
AAOI,Applied Optoelectronics Inc. ,Technology,2016-04-20,11.38,-0.964715600013733,54.1315,25.8727,1.70126,6.80502891540527
LSTK,iPath Pure Beta Livestock ETN ,N/A,2016-04-20,42.08,-0.206726811826229,-2.7046e-12,15.3817,0.335755,1.34301924705505
GGAC,Garnero Group Acquisition Compa,N/A,2016-04-20,9.63,-0.0717248320579529,3.59798e-12,6.01842,0.0895972,0.358388930559158
LMCK,Liberty Media Corporation,N/A,2016-04-20,18.02,-4.50461149215698,27.5576,12.0002,6.86746,27.469856262207
SSE,Seventy Seven Energy Inc. Commo,Basic Materials,2016-04-20,0.22,-0.119734041392803,30.2817,27.7233,0.161513,0.646051228046417
CHMA,Chiasma  Inc.,Healthcare,2016-04-20,3.59,-1.61986899375916,13.9072,24.7399,2.48712,9.94846820831299
