ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
ADES,ADA-ES Inc. ,2017-07-31,10.75,0.14165781438350677,0.21341130137443542,74.8356,83.0571,0.21355326052372417
ADP,Automatic Data Processing Inc. ,2017-07-31,118.91,1.7466105222702026,3.31418514251709,81.4845,82.6671,0.19494401095064973
AIMC,Altra Holdings Inc. ,2017-07-31,44.55,0.589143194258213,0.8701131343841553,71.1945,82.9879,0.17558809840662518
BSRR,Sierra Bancorp ,2017-07-31,27.4,0.39343711733818054,0.551474392414093,70.4506,85.6632,0.1857368085252027
CHTR,Charter Communications Inc. ,2017-07-31,391.91,4.314177989959717,8.656808853149414,82.9091,88.6334,0.1670724751818816
CVA,Covanta Holding Corporation Com ,2017-07-31,15.1,0.19386707991361618,0.3745529055595398,74.2908,74.1263,0.15265221310101346
DEO,Diageo plc Common ,2017-07-31,130.57,1.1350794434547424,2.295197010040283,76.0736,80.9066,0.11629046444693122
GNCMA,General Communication Inc. ,2017-07-31,42.67,0.3583294749259949,0.5657823085784912,83.1484,91.1523,0.19279953738566674
GRC,Gorman-Rupp Company (The) Commo ,2017-07-31,30.22,0.3341633081436157,0.7109249830245972,79.0459,75.364,0.1804985915691113
KYO,Kyocera Corporation Common Stoc ,2017-07-31,61.09,0.459246501326561,0.9858953952789307,72.9565,87.1834,0.10356207627191748
MCY,Mercury General Corporation Com ,2017-07-31,59.89,0.5770256631076336,1.1123118996620178,72.8248,75.383,0.11851848362498478
MITL,Mitel Networks Corporation ,2017-07-31,8.52,0.1480119526386261,0.2704262137413025,85.5956,94.759,0.240811054361123
MKL,Markel Corporation Common ,2017-07-31,1071.51,8.054190635681152,11.639095306396484,81.2379,89.0843,0.12118444532022683
ORRF,Orrstown Financial Services Inc ,2017-07-31,25,0.1980462521314621,0.5128870606422424,78.9327,77.5231,0.10985152040896502
RGA,Reinsurance Group of America I ,2017-07-31,140.2,0.688424825668335,1.1787538528442383,73.6432,83.4281,0.10432115531439606
RUSHA,Rush Enterprises Inc. ,2017-07-31,43.13,0.5568268895149231,1.1383576393127441,80.1685,86.9793,0.18354750308600634
RUSHB,Rush Enterprises Inc. ,2017-07-31,40.68,0.3041874170303345,0.8204776048660278,76.7427,76.1425,0.14578989311218143
SIRI,Sirius XM Radio Inc. ,2017-07-31,5.86,0.03865042328834534,0.087061807513237,73.4359,73.1234,0.12008930465541005
SOHU,Sohu.com Inc. ,2017-07-31,56.83,0.8215709924697876,1.7321197986602783,80.3012,87.1539,0.23663039552348517
TDC,Teradata Corporation Common Sto ,2017-07-31,31.82,0.27203211188316345,0.5074502229690552,70.5805,75.2057,0.13085315934180516
TI,Telecom Italia S.P.A. New ,2017-07-31,10.4,0.09472925961017609,0.10287773609161377,70.9856,94.7216,0.16601662495552236
VFC,V.F. Corporation Common ,2017-07-31,62.19,0.5129063129425049,0.6387419700622559,78.6113,93.9036,0.14520073692932015
VSEC,VSE Corporation ,2017-07-31,51.85,0.5655225813388824,1.522487759590149,78.942,74.1675,0.15885484133477634
VVI,Viad Corp Common ,2017-07-31,53.55,0.3957110643386841,0.8552963733673096,83.8682,88.1657,0.15006881349565268
VZ,Verizon Communications Inc. Com ,2017-07-31,48.4,0.6262695342302322,1.0714996457099915,75.1148,89.2577,0.17242148581693292
BSAC, Banco Santander - Chile ADS ,2017-07-31,28.27,0.16232803463935852,0.3418489694595337,81.0391,94.1282,0.11956515585547843
LVNTA, Liberty Interactive Corporation ,2017-07-31,60.58,0.5585251450538635,0.9532122611999512,80.8453,90.7356,0.18435462026535435
NLSN, Nielsen Holdings N.V. Common St ,2017-07-31,43.01,0.4690251052379608,0.803634524345398,73.576,91.0089,0.15163462269995326
PBIB, Porter Bancorp  Inc. ,2017-07-31,11.05,0.07406803965568542,0.12668511271476746,74.3825,94.2866,0.10817359188092232
UHN, United States Diesel Heating Oi ,2017-07-31,15.75,0.1816340684890747,0.2879757285118103,76.4245,94.0298,0.1839556091272665
INBK,First Internet Bancorp ,2017-07-31,32.95,0.38697314262390137,0.6236991882324219,76.2086,87.399,0.19149315698813707
CUPM,iPath Pure Beta Copper ETN ,2017-07-31,31.6,0.22751227021217346,0.4536783695220947,89.6229,79.6035,0.12859069829647565
FNFV,FNFV Group of Fidelity National,2017-07-31,17.25,0.09697607159614563,0.1617954969406128,82.0936,93.1682,0.145570706830255
GNBC,Green Bancorp Inc.,2017-07-31,22.45,0.19702839851379395,0.4269073009490967,81.7793,83.0929,0.15912217604527218
LBRDA,Liberty Broadband Corporation,2017-07-31,98.92,1.090014100074768,,84.7743,92.5114,0.1680085134584895
LBRDK,Liberty Broadband Corporation,2017-07-31,99.18,0.9486300945281982,,83.7109,86.4823,0.15006184332852543
NEP,NextEra Energy Partners LP Com,2017-07-31,41.22,0.17016607522964478,0.40512871742248535,76.0503,88.9962,0.11936506901048222
TERP,TerraForm Power Inc.,2017-07-31,13.4,0.14892370998859406,0.2039812207221985,76.1122,90.19,0.15959477320785911
