ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AHPI,Allied Healthcare Products Inc ,2017-05-02,1.69,-0.027040552347898483,-0.04752019792795181,31.5406,15.4144,0.18361029790005348
ARAY,Accuray Incorporated ,2017-05-02,4.2,-0.03101658821105957,-0.09053891897201538,28.4259,28.296,0.1467393525004584
ASTC,Astrotech Corporation ,2017-05-02,1.1,-0.009100548923015594,-0.018962301313877106,30.6481,7.72296,0.20701503986105918
AVT,Avnet Inc. Common ,2017-05-02,37.48,-0.7189584970474243,-1.3516125679016113,16.8736,14.773,0.2157873004269472
BMS,Bemis Company Inc. Common Stoc ,2017-05-02,44.57,-0.4944685697555542,-0.9831399917602539,26.1251,15.5091,0.13611860430246764
CLSN,Celsion Corporation ,2017-05-02,0.24,-0.004839019733481109,-0.00880060438066721,35.6219,17.5926,0.21549665252289335
CTB,Cooper Tire & Rubber Company Co ,2017-05-02,37.5,-0.7768518328666687,-1.1936211585998535,25.666,10.3658,0.19665799195412909
CVU,CPI Aerostructures Inc. Common ,2017-05-02,5.95,-0.003466665744781494,-0.03210103511810303,32.8079,13.1127,0.13062863736607175
CYBE,CyberOptics Corporation ,2017-05-02,20.75,-0.13149356842041016,-0.4176819324493408,33.5292,21.9909,0.24895969752102207
DPS,Dr Pepper Snapple Group Inc Dr ,2017-05-02,90.23,-0.9743567407131195,-1.413267731666565,22.4213,6.59591,0.11211653463430991
EGHT,8x8 Inc ,2017-05-02,13.2,-0.17446105182170868,-0.32523083686828613,35.4323,20.3172,0.1694731884865241
ETM,Entercom Communications Corpora ,2017-05-02,11.8,-0.10625156760215759,-0.2284376621246338,26.1686,8.34956,0.19752013316393865
EVEP,EV Energy Partners L.P. ,2017-05-02,1.4,-0.010059691965579987,-0.0317576639354229,32.8727,21.4382,0.12255368133763243
FELE,Franklin Electric Co. Inc. ,2017-05-02,39.5,-0.34917572140693665,-0.9522298723459244,38.798,32.5669,0.12153984945735417
INFU,InfuSystems Holdings Inc. Comm ,2017-05-02,1.95,-0.016064120456576347,-0.03547654300928116,35.6766,30.5556,0.1357129530765583
KS,KapStone Paper and Packaging Co ,2017-05-02,20.25,-0.33303795754909515,-0.6848211288452148,32.3511,19.8289,0.20055322464202344
MBI,MBIA Inc. Common ,2017-05-02,8.06,-0.03851352632045746,-0.11206907033920288,32.1344,6.25054,0.1411110560633921
MDP,Meredith Corporation Common Sto ,2017-05-02,57.6,-0.7662976905703545,-1.634064793586731,28.578,25.3099,0.14234267210398494
MOS,Mosaic Company (The) Common Sto ,2017-05-02,24.95,-0.10916954278945923,-0.32703328132629395,22.9807,16.577,0.1708579400248626
MUSA,Metals USA Holdings Corp. Commo ,2017-05-02,65.76,-0.7416012287139893,-1.141777753829956,33.1294,34.5657,0.15364214957199324
NBL,Noble Energy Inc. Common ,2017-05-02,31.42,-0.267600953578949,-0.4921901226043701,28.6607,8.1003,0.13367648603687438
NRG,NRG Energy Inc. Common ,2017-05-02,15.77,-0.2456568479537964,-0.3016897439956665,26.988,6.77005,0.21329981871571352
OIS,Oil States International Inc.  ,2017-05-02,28.75,-0.30306100845336914,-0.557152509689331,31.8701,17.0657,0.17269654105865076
OTIV,On Track Innovations Ltd ,2017-05-02,1.46,-0.012138614431023598,-0.020516254007816315,38.6687,7.35596,0.14693742908263566
PSA,Public Storage Common ,2017-05-02,207.27,-2.507603347301483,-4.095839500427246,24.7134,8.72862,0.13270846716222637
RDC,Rowan Companies plc Class A Ord ,2017-05-02,12.95,-0.06865790486335754,-0.2287522554397583,28.6359,16.4774,0.1744295276291421
SANM,Sanmina-SCI Corporation ,2017-05-02,36.9,-0.2583349943161011,-0.4035024046897888,37.6732,15.3174,0.10448591262805403
SKT,Tanger Factory Outlet Centers  ,2017-05-02,29.8,-0.2530091255903244,-0.4817243218421936,31.0654,13.7572,0.1039494496725024
SSP,E.W. Scripps Company (The) Comm ,2017-05-02,21.29,-0.14524021744728088,-0.28032490611076355,35.4197,37.5248,0.10790696624607961
TK,Teekay Corporation Common ,2017-05-02,7.92,-0.10537171363830566,-0.16878879070281982,28.0211,11.2554,0.22230835992064824
TRK,Speedway Motorsports Inc. Comm ,2017-05-02,17.7,-0.17134782671928406,-0.4043084979057312,30.1181,14.3749,0.1273753262380568
HP, Helmerich & Payne  Inc. Common  ,2017-05-02,58.72,-0.7972167730331421,-1.2463433742523193,20.9543,12.8581,0.18085231972368238
HTA, Healthcare Trust of America  In ,2017-05-02,29.62,-0.3184701204299927,-0.6614234652370214,26.2952,25.3427,0.12349384701857596
SRC, Spirit Realty Capital  Inc. Com ,2017-05-02,9.25,-0.12649431079626083,-0.2008284628391266,25.018,5.04853,0.1622579115462611
TECS, Direxion Technology Bear 3X Sha ,2017-05-02,11.77,-0.1129579097032547,-0.1452714204788208,23.3091,3.42334,0.1570968712888422
USV, E-TRACS USB Bloomberg Commodity ,2017-05-02,21.68,-0.22618643380701542,-0.37672796845436096,18.0673,0,0.11370638845790262
SQQQ,ProShares UltraPro Short QQQ ETF,2017-05-02,33.08,-0.4252997040748596,-0.5395224094390869,22.2742,3.62608,0.18202649177040897
BZQ,ProShares UltraShort MSCI Brazil ETF,2017-05-02,12.81,-0.09564527776092291,-0.2238994687795639,39.8163,32.5297,0.12318114683407541
QID,ProShares UltraShort QQQ ETF,2017-05-02,17.67,-0.13084006309509277,-0.1695084571838379,20.185,4.382,0.12135300759965224
REW,ProShares UltraShort Technology ETF,2017-05-02,23.49,-0.14070597290992737,-0.22586458921432495,18.1349,6.16565,0.10322785345533801
GIMO,Gigamon Inc. ,2017-05-02,30.8,-0.52040253020823,-1.2434687614440918,32.1297,30.9781,0.20161319789030277
KN,Knowles Corporation ,2017-05-02,17.55,-0.17845697049051523,-0.3653620183467865,35.6191,21.099,0.12077673811190831
NSEC,National Security Group Inc. ,2017-05-02,15.05,-0.1567208468914032,-0.27081912755966187,25.7358,23.5425,0.13820410293605084
VSAR,Versartis Inc. ,2017-05-02,18,-0.2818074971437454,-0.4130900502204895,31.2952,28.5538,0.18459829536321334
EFOI,Energy Focus Inc.,2017-05-02,2.8,-0.01537332683801651,-0.05677689611911774,33.3866,17.1162,0.1792516596550947
LEU,Centrus Energy Corp. Class A Co,2017-05-02,4.87,-0.11103961616754532,-0.17669644951820374,29.98,13.23,0.24385447513538613
OPGN,OpGen  Inc.,2017-05-02,0.95,-0.016333043109625578,-0.02665083110332489,34.1593,8.08295,0.20730227048704755
