OS,HUM, Humana Inc. Common ,154.71,27.9303
OB,AA,Alcoa Inc. Common ,10.69,66.0922
OB,ABC,AmerisourceBergen Corporation ( ,84.18,73.7782
OB,AMAT,Applied Materials Inc. ,25.41,68.1428
OB,ATVI,Activision Blizzard Inc ,42.66,71.0981
OB,BBBY,Bed Bath & Beyond Inc. ,45.83,61.4121
OB,BMY,Bristol-Myers Squibb Company Co ,76.2,70.2041
OB,BXP,Boston Properties Inc. Common  ,135.97,67.1964
OB,CAT,Caterpillar Inc. Common ,79.8,64.0266
OB,CBS,CBS Corporation Class B Common  ,57.94,69.271
OB,CVX,Chevron Corporation Common Stoc ,106.78,62.9781
OB,DO,Diamond Offshore Drilling Inc. ,26.11,59.4461
OB,DVN,Devon Energy Corporation Common ,40.01,63.0378
OB,EMR,Emerson Electric Company Common ,55.03,62.8248
OB,ESRX,Express Scripts Holding Company ,78.28,64.4378
OB,FCX,Freeport-McMoRan Copper & Gold ,12.9,63.9946
OB,FL,Footlocker Inc. ,58.37,66.0639
OB,GRMN,Garmin Ltd. ,44.71,65.8043
OB,INTC,Intel Corporation ,34.94,73.6651
OB,JWN,Nordstrom Inc. Common ,41.62,63.8129
OB,LH,Laboratory Corporation of Ameri ,136.25,68.9177
OB,M,Macy's Inc Common ,35.65,65.0413
OB,MAS,Masco Corporation Common ,33.4,66.6937
OB,NKE,Nike Inc. Common ,58.06,65.9642
OB,NSC,Norfolk Southern Corporation Co ,88.42,60.7031
OB,NUE,Nucor Corporation Common ,56.34,71.5069
OB,NVDA,NVIDIA Corporation ,52.8,76.5883
OB,PWR,Quanta Services Inc. Common St ,25.39,68.3505
OB,PX,Praxair Inc. Common ,116.99,62.7083
OB,SLG,SL Green Realty Corporation Com ,109.02,64.503
OB,STX,Seagate Technology. ,29.35,73.3868
OB,TGT,Target Corporation Common ,73.52,69.6476
OB,UA,Under Armour Inc. Class A Comm ,41.8,63.4655
OB,VRSK,Verisk Analytics Inc. ,84.48,69.4688
OB,WAT,Waters Corporation Common ,147.61,69.8729
OB,WYN,Wyndham Worldwide Corp Common   ,75.49,66.59
OB,ILMN, Illumina  Inc. ,148.99,62.0212
OB,KMI, Kinder Morgan  Inc. Common Stoc ,19.81,66.9855
OB,EEM,iShares MSCI Emerging Index Fund ETF,35.32,61.7342
OB,ABBV,AbbVie Inc. ,65.5,67.1446
OB,AAL,American Airlines Group Inc. ,34.66,66.3642
OB,TGNA,TEGNA Inc.,24.24,65.6646
