AMAT,Applied Materials Inc. ,Bullish
APA,Apache Corporation Common ,Bullish
BIIB,Biogen Idec Inc. ,Bullish
CAT,Caterpillar Inc. Common ,Bullish
CBS,CBS Corporation Class B Common  ,Bullish
COP,ConocoPhillips Common ,Bullish
DVN,Devon Energy Corporation Common ,Bullish
EMR,Emerson Electric Company Common ,Bullish
FCX,Freeport-McMoRan Copper & Gold ,Bullish
GLW,Corning Incorporated Common Sto ,Bullish
JCI,Johnson Controls Inc. Common S ,Bullish
LYB,LyondellBasell Industries NV Or ,Bullish
MCK,McKesson Corporation Common Sto ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
TEL,TE Connectivity Ltd. New Switze ,Bullish
VZ,Verizon Communications Inc. Com ,Bullish
YHOO,Yahoo! Inc. ,Bullish
YUM,Yum! Brands Inc. ,Bullish
ETN, Eaton Corporation Common ,Bullish
GLD, SPDR Gold Trust ,Bullish
HPQ, Hewlett-Packard Company Common  ,Bullish
KMI, Kinder Morgan  Inc. Common Stoc ,Bullish
MPC, Marathon Petroleum Corporation  ,Bullish
VIAB, Viacom Inc. ,Bullish
CB,Chubb Corporation (The) Common  ,Bearish
EMC,EMC Corporation Common ,Bearish
MO,Altria Group Inc. ,Bearish
PSA,Public Storage Common ,Bearish
RTN,Raytheon Company Common ,Bearish
MDLZ, Mondelez International  Inc. ,Bearish
