ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
DAR,Darling International Inc. Comm ,2017-05-23,16.56,0.08469429612159729,0.23566633462905884,75.7492,80.1659,0.11949753796389542
DE,Deere & Company Common ,2017-05-23,122.13,0.9214965105056763,1.7468299865722656,75.6548,80.9975,0.1295823353558935
FBR,Fibria Celulose S.A. ,2017-05-23,10.65,0.157552108168602,0.30449891090393066,73.2125,70.7715,0.202549633190062
IMOS,ChipMOS TECHNOLOGIES (Bermuda)  ,2017-05-23,19.81,0.14155960083007812,0.2705579400062561,82.1692,94.8412,0.15335811895559567
JKHY,Jack Henry & Associates Inc. ,2017-05-23,103.18,0.487726092338562,1.0833854675292969,78.8084,89.3075,0.10141747158930683
JKS,JinkoSolar Holding Company Limi ,2017-05-23,19.41,0.19639770686626434,0.4457768201828003,70.109,74.8091,0.1602894959974853
MCK,McKesson Corporation Common Sto ,2017-05-23,159,1.898676872253418,3.3381924629211426,74.5545,72.684,0.1732603495884615
NEPT,Neptune Technologies &amp; Bioresou ,2017-05-23,1.15,0.018482188694179058,0.0267610102891922,71.8194,86.3936,0.23074787659926346
NOAH,Noah Holdings Ltd. American Dep ,2017-05-23,28.64,0.3434923440217972,0.5076799392700195,75.3508,89.5883,0.16445688355680418
QCOM,QUALCOMM Incorporated ,2017-05-23,59.22,0.5705695152282715,0.8553932905197144,74.5679,94.0788,0.13779174336199318
UG,United-Guardian Inc. ,2017-05-23,16,0.2063617673702538,0.3856993019580841,70.4717,86.2154,0.15649374681138026
PNTR, Pointer Telocation Ltd. ,2017-05-23,10.75,0.17156191170215607,0.27668726444244385,76.9069,84.4234,0.24466913707004803
ELLO,Ellomay Capital Ltd Ordinary Sh,2017-05-23,8.86,0.03620460629463196,0.08956168591976166,71.0084,71.6776,0.11199153427101721
QRVO,Qorvo Inc.,2017-05-23,78.55,1.1276071667671204,1.5507159233093262,72.8788,91.8644,0.2220594269307339
