OS,CHD,Church & Dwight Company Inc. C ,48.5,37.8799
OS,CL,Colgate-Palmolive Company Commo ,72.99,37.4585
OS,CLX,Clorox Company (The) Common Sto ,126.99,31.5546
OS,COST,Costco Wholesale Corporation ,153.47,21.4138
OS,CPB,Campbell Soup Company Common St ,56.16,26.2996
OS,CTSH,Cognizant Technology Solutions  ,56.16,37.6516
OS,DHR,Danaher Corporation Common Stoc ,79,29.8694
OS,FFIV,F5 Networks Inc. ,119.7,36.2129
OS,K,Kellogg Company Common ,79.99,37.5991
OS,MLM,Martin Marietta Materials Inc. ,179.94,29.6322
OS,ORCL,Oracle Corporation ,40.72,40.0332
OS,TSCO,Tractor Supply Company ,69.38,12.1847
OS,HD, Home Depot  Inc. (The) Common S ,131.26,34.7708
OS,HON, Honeywell International Inc. Co ,113.82,31.874
OS,HST, Host Hotels & Resorts  Inc. Com ,16.81,32.4937
OB,AES,The AES Corporation Common Stoc ,12.95,65.2022
OB,AMG,Affiliated Managers Group Inc. ,147.53,59.7354
OB,APC,Anadarko Petroleum Corporation  ,59.06,63.8278
OB,DAL,Delta Air Lines Inc. (New) Comm ,39.29,63.7939
OB,GT,Goodyear Tire & Rubber Company  ,31.32,74.5241
OB,R,Ryder System Inc. Common ,67.6,60.4037
OB,RRC,Range Resources Corporation Com ,43.07,61.8694
OB,SE,Spectra Energy Corp Common Stoc ,43.98,87.0781
OB,STX,Seagate Technology. ,36.31,74.6435
OB,SWN,Southwestern Energy Company Com ,15.44,65.4645
OB,TSO,Tesoro Corporation Common ,81.5,65.3848
OB,UAL,United Continental Holdings ,54.36,75.7996
OB,WDC,Western Digital Corporation ,53.47,70.4977
OB,PYPL,PayPal Holdings  Inc.,39.27,66.0053
