ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
ABIO,ARCA biopharma Inc. ,2016-10-11,2.54,-0.030515477061271667,-0.057716935873031616,29.0804,13.9334,0.16263636874248386
ACTG,Acacia Research Corporation ,2016-10-11,5.95,-0.06734107434749603,-0.10383619926869869,39.7631,19.6657,0.10113502471129542
ALX,Alexander's Inc. Common ,2016-10-11,386.9,-3.4943981170654297,-6.222099304199219,21.0919,9.15499,0.12036784047524256
AMED,Amedisys Inc ,2016-10-11,45.1,-0.24980616569519043,-0.331382155418396,35.9074,23.3284,0.11266712221205584
AZZ,AZZ Incorporated Common ,2016-10-11,54.25,-1.2060104608535767,-1.7515411376953125,26.5887,5.96021,0.24965403928604218
BKD,Brookdale Senior Living Inc. Co ,2016-10-11,15.62,-0.20913100987672806,-0.3050185441970825,31.9794,9.02973,0.1589183056160153
BMY,Bristol-Myers Squibb Company Co ,2016-10-11,49.55,-0.19694018363952637,-0.9435315132141113,23.2058,36.2326,0.15298470177022971
BT,BT Group plc Common ,2016-10-11,22.94,-0.23768946528434753,-0.3616476058959961,25.6839,6.66158,0.15298251616916164
CLSN,Celsion Corporation ,2016-10-11,1.14,-0.007755167782306671,-0.012164700776338577,34.0724,12.963,0.1063974588978345
CMTL,Comtech Telecommunications Corp ,2016-10-11,11.37,-0.16276895999908447,-0.25665992498397827,29.6873,16.2054,0.1812266839343398
CRAY,Cray Inc ,2016-10-11,21.69,-0.12230876088142395,-0.3543729782104492,36.2433,15.635,0.12279259333778186
CYTR,CytRx Corporation ,2016-10-11,0.52,0.0010875426232814789,-0.004695184528827667,31.4239,25,0.12173087909671858
DSPG,DSP Group Inc. ,2016-10-11,10.45,-0.16073982045054436,-0.31354970484972,27.4986,9.20401,0.13704928798742855
GILD,Gilead Sciences Inc. ,2016-10-11,73.82,-0.5076550841331482,-0.7602345943450928,29.5833,5.10303,0.10703133822781356
ISCA,International Speedway Corporat ,2016-10-11,30.7,-0.29314759373664856,-0.562069296836853,28.4269,9.11307,0.10904496041957915
JLL,Jones Lang LaSalle Incorporated ,2016-10-11,100.98,-1.3135056495666504,-2.2584986686706543,25.9368,5.63862,0.14507691285820853
KW,Kennedy-Wilson Holdings Inc. Co ,2016-10-11,21.06,-0.17956869304180145,-0.35045573115348816,37.2949,22.6479,0.10888614431080906
MG,Mistras Group Inc Common ,2016-10-11,20.09,-0.37652358412742615,-0.6766790151596069,26.4277,17.115,0.222793611621417
MGH,Minco Gold Corporation Common S ,2016-10-11,0.23,-0.0032497155480086803,-0.005799716338515282,34.6659,18.3333,0.23706243563605178
NGG,National Grid Transco PLC Nati ,2016-10-11,64.35,-0.7048078775405884,-1.2038049697875977,24.4233,4.04712,0.12423089237146072
PERF,Perfumania Holdings Inc ,2016-10-11,2.07,-0.006729627028107643,-0.026203054934740067,38.3836,22.963,0.1113482431358964
PKE,Park Electrochemical Corporatio ,2016-10-11,14.56,-0.3162654712796211,-0.637982964515686,33.2629,13.9691,0.23031110712596076
PKOH,Park-Ohio Holdings Corp. ,2016-10-11,34.22,-0.36165812611579895,-0.5485294461250305,39.825,24.8911,0.10919785367985228
PLX,Protalix BioTherapeutics Inc.  ,2016-10-11,0.49,-0.00505191832780838,-0.012459620833396912,26.9896,26.6931,0.2122348550386002
PPG,PPG Industries Inc. Common Sto ,2016-10-11,92.3,-1.0061126947402954,-2.109715461730957,25.1116,21.5929,0.14411741243165255
RDWR,Radware Ltd. ,2016-10-11,12.61,-0.14865805581212044,-0.2521437853574753,27.8442,10.4499,0.10876182687071785
RELL,Richardson Electronics Ltd. ,2016-10-11,6.28,-0.08475898765027523,-0.12537622451782227,34.5859,31.9486,0.11977391683102265
RYAAY,Ryanair Holdings plc ,2016-10-11,67.79,-0.9295189380645752,-1.3700835704803467,28.3006,8.8488,0.15553273962625327
SFUN,SouFun Holdings Limited America ,2016-10-11,3.64,-0.06924855709075928,-0.1388508379459381,20.8373,12.5985,0.21260144677772536
SPLS,Staples Inc. ,2016-10-11,7.76,-0.04866915941238403,-0.0896211564540863,29.256,7.01197,0.11516218517410524
SYPR,Sypris Solutions Inc. ,2016-10-11,0.88,-0.014008878031745553,-0.03015227150171995,32.2742,35.5021,0.1571098549082798
TCCO,Technical Communications Corpor ,2016-10-11,2.2,-0.030253257602453232,-0.05682559311389923,34.3355,14.9456,0.23278578924576884
TITN,Titan Machinery Inc. ,2016-10-11,9.64,-0.08534495532512665,-0.1332189440727234,29.8218,5.84699,0.15241905708779588
TTWO,Take-Two Interactive Software  ,2016-10-11,42.22,-0.4281580448150635,-0.8143198490142822,34.0494,23.7229,0.12688604806651177
WNS,WNS (Holdings) Limited Sponsore ,2016-10-11,27.59,-0.2605506032705307,-0.36019110679626465,30.3311,9.27057,0.10855295757695725
XRA,Exeter Resource Corporation Ord ,2016-10-11,1.08,-0.012639729306101799,-0.02057485654950142,39.1762,19.9524,0.20104723542722996
ANGI, Angie's List  Inc. ,2016-10-11,8.87,-0.17269722372293472,-0.22809845209121704,31.8414,11.2943,0.1583629270996619
CSOD, Cornerstone OnDemand  Inc. ,2016-10-11,42.56,-0.40457312762737274,-0.6663372218608856,35.088,24.5625,0.1021283701488952
CURE, Direxion Daily Healthcare Bull  ,2016-10-11,29.67,-0.10013693571090698,-0.3305031657218933,34.8813,30.1135,0.12193104530623108
EVM, Eaton Vance California Municipa ,2016-10-11,12.59,-0.11775897443294525,-0.15402290225028992,19.3042,8.74485,0.12174156285195542
EXA, Exa Corporation ,2016-10-11,14.54,-0.20442906022071838,-0.32145337760448456,37.4929,14.8163,0.150690853142908
GBB, iPath Goldman Sachs iPath GBP/U ,2016-10-11,32.38,-0.2220788300037384,-0.3191378116607666,31.3485,8.3213,0.10261527068603617
GOLD, Randgold Resources Limited ,2016-10-11,83.89,-1.4343562126159668,-2.0801992416381836,27.2643,5.18885,0.24905460511587482
GTY, Getty Realty Corporation Common ,2016-10-11,22.09,-0.22707496583461761,-0.3017430007457733,28.3666,7.44254,0.11353241747809018
HON, Honeywell International Inc. Co ,2016-10-11,105.78,-1.104090690612793,-2.2092831134796143,22.9481,20.2404,0.1137788591722608
HVT, Haverty Furniture Companies  In ,2016-10-11,17.6,-0.2404865399003029,-0.5194724798202515,28.2971,30.7733,0.1452851422879391
IMGN, ImmunoGen  Inc. ,2016-10-11,2.5,-0.012893393635749817,-0.013366207480430603,36.8897,10.253,0.16030229306015661
IMUC, ImmunoCellular Therapeutics  Lt ,2016-10-11,0.1,-0.0006604688242077827,-0.002167360857129097,22.2431,29.6296,0.23561459841112511
MITK, Mitek Systems  Inc. ,2016-10-11,7.61,-0.08873648941516876,-0.16506212577223778,38.8771,6.9461,0.12153241964390606
MZA, Blackrock MuniYield Arizona Fun ,2016-10-11,15.81,-0.05328205227851868,-0.12639784812927246,22.5818,16.6533,0.11468828560349967
TROVU, TrovaGene  Inc. ,2016-10-11,12.74,-0.31589820981025696,-0.916667252779007,0.000155414,0,0.24113773215960732
