ACHN,Achillion Pharmaceuticals Inc. ,Bullish
AEE,Ameren Corporation Common ,Bullish
AEP,American Electric Power Company ,Bullish
CLW,Clearwater Paper Corporation Co ,Bullish
FARM,Farmer Brothers Company ,Bullish
OSUR,OraSure Technologies Inc. ,Bullish
PNW,Pinnacle West Capital Corporati ,Bullish
RL,Ralph Lauren Corporation Common ,Bullish
SIF,SIFCO Industries Inc. Common S ,Bullish
HNP, Huaneng Power Intl Common ,Bullish
PHT, Pioneer High Income Trust Commo ,Bullish
ANET,Arista Networks Inc. Common St,Bullish
BOOT,LaCrosse Footwear Inc. ,Bearish
CBM,Cambrex Corporation Common Stoc ,Bearish
IPGP,IPG Photonics Corporation ,Bearish
LNKD,LinkedIn Corporation Class A Co ,Bearish
SPSC,SPS Commerce Inc. ,Bearish
TW,Towers Watson & Co Common ,Bearish
UHAL,Amerco ,Bearish
UVV,Universal Corporation Common St ,Bearish
DKL,Delek Logistics Partners LP ,Bearish
TWTR,Twitter Inc. ,Bearish
EARS,Auris Medical Holding AG,Bearish
