ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
ADI,Analog Devices Inc. ,2016-11-18,68.47,0.4837203025817871,0.7031621932983398,74.0471,93.2218,0.11436125165650855
AEIS,Advanced Energy Industries Inc ,2016-11-18,54.34,0.5783475637435913,0.8573133945465088,77.7697,96.269,0.19321088648780016
AF,Astoria Financial Corporation C ,2016-11-18,16.15,0.1904841512441635,0.23646831512451172,71.6947,94.6007,0.1726025432641744
AIR,AAR Corp. Common ,2016-11-18,37.68,0.4445253610610962,0.6617438793182373,85.1499,92.9956,0.2462458178517559
AMTD,TD Ameritrade Holding Corporati ,2016-11-18,39.61,0.5323105156421661,0.8639428615570068,77.4128,96.4291,0.2176758256114482
ARTNA,Artesian Resources Corporation ,2016-11-18,31.74,0.43077635765075684,0.5654479265213013,72.8545,93.3525,0.19556233060091774
ATLO,Ames National Corporation ,2016-11-18,30,0.3149256408214569,0.40254950523376465,81.5249,90.6525,0.15109023862606266
ATRI,ATRION Corporation ,2016-11-18,480,4.4148125648498535,6.649454116821289,72.63,94.3564,0.14264121134069666
AUDC,AudioCodes Ltd. ,2016-11-18,6.09,0.08553444594144821,0.120216965675354,74.0858,88.0166,0.21661680091558314
AVD,American Vanguard Corporation C ,2016-11-18,17.7,0.2853911742568016,0.366416871547699,71.7395,89.4319,0.22582556065178927
AWR,American States Water Company C ,2016-11-18,42.81,0.40500500798225403,0.5721226930618286,73.6508,92.0334,0.14990862333188087
BBT,BB&T Corporation Common ,2016-11-18,44.49,0.5350978374481201,0.7446906566619873,81.6865,95.7049,0.19635084437735115
BDGE,Bridge Bancorp Inc. ,2016-11-18,32,0.48390763998031616,0.5932633876800537,75.8447,83.9016,0.21494413057241643
BECN,Beacon Roofing Supply Inc. ,2016-11-18,47.4,0.5756714344024658,0.7483259439468384,74.1019,92.5246,0.17586345340701334
BFIN,BankFinancial Corporation ,2016-11-18,14.25,0.16838443279266357,0.21060913801193237,80.2154,96.0661,0.19556282313264944
BKOR,Oak Ridge Financial Services I ,2016-11-18,12.1,0.0792836844921112,0.1750432252883911,83.5906,98.5185,0.16608440023791368
BOCH,Bank of Commerce Holdings (CA) ,2016-11-18,8.25,0.08862179517745972,0.15441930294036865,83.5182,98.8889,0.15738666637339235
BRO,Brown & Brown Inc. Common Stoc ,2016-11-18,42.34,0.6360718011856079,0.956449031829834,82.048,97.1004,0.2025826311216511
BSTC,BioSpecifics Technologies Corp ,2016-11-18,51.72,0.7133384943008423,1.1442186832427979,70.2115,85.8014,0.23259182529146155
CCC,Calgon Carbon Corporation Commo ,2016-11-18,17.55,0.22046248614788055,0.38185960054397583,76.8196,92.5658,0.19301595283120054
CCF,Chase Corporation Common ,2016-11-18,78,1.1554798483848572,1.8457250595092773,71.6969,85.3916,0.2297451598432796
CHDN,Churchill Downs Incorporated ,2016-11-18,152.3,1.9955958724021912,3.0661404132843018,77.0771,96.6151,0.1668693964828583
CPIX,Cumberland Pharmaceuticals Inc. ,2016-11-18,5.5,0.05294414609670639,0.1052277684211731,72.3393,71.652,0.16732476751129793
CRY,CryoLife Inc. Common ,2016-11-18,19.7,0.29032301902770996,0.361568808555603,75.8205,93.8985,0.22786291202604814
CSV,Carriage Services Inc. Common  ,2016-11-18,26.42,0.24595943093299866,0.36684679985046387,73.8062,85.6562,0.14287376354274525
CVLY,Codorus Valley Bancorp Inc ,2016-11-18,22.7,0.21974676102399826,0.4342479109764099,72.876,99.1916,0.1320247076212011
CVR,Chicago Rivet & Machine Co. Com ,2016-11-18,33.6,0.323475182056427,0.5328413248062134,72.6138,88.1448,0.17921078293062573
CWBC,Community West Bancshares ,2016-11-18,8.95,0.0654522031545639,0.12265557050704956,75.1382,94.8934,0.13221184314144774
CWST,Casella Waste Systems Inc. ,2016-11-18,12.6,0.10527163743972778,0.1822751760482788,79.1332,92.8991,0.20242539288894715
CWT,California Water Service Group  ,2016-11-18,34.55,0.37127259373664856,0.6708692908287048,70.4847,94.2428,0.14476148710732437
DAN,Dana Holding Corporation Common ,2016-11-18,17.01,0.1549682319164276,0.22698068618774414,70.3404,85.6382,0.1645410082100704
DHIL,Diamond Hill Investment Group  ,2016-11-18,203.19,2.972669005393982,4.792026996612549,74.3425,94.2066,0.18028489224721927
DSGX,The Descartes Systems Group Inc ,2016-11-18,22.5,0.21161652356386185,0.3816557824611664,74.427,93.4925,0.10712110229867264
EBSB,Meridian Interstate Bancorp In ,2016-11-18,17.85,0.1809125542640686,0.27004432678222656,85.1861,90.2696,0.17139073037625777
EIG,Employers Holdings Inc Common S ,2016-11-18,35.3,0.404712438583374,0.6439622640609741,79.5463,84.929,0.18546313106485607
EPAY,Bottomline Technologies Inc. ,2016-11-18,24.94,0.2668069005012512,0.34600627422332764,71.2224,85.814,0.15285330864521762
ESCA,Escalade Incorporated ,2016-11-18,14,0.18248052895069122,0.28365325927734375,73.8621,91.8138,0.18000484187638052
ESSA,ESSA Bancorp Inc. ,2016-11-18,14.78,0.1382293850183487,0.19495823979377747,77.134,94.3751,0.12400047895077337
EVBN,Evans Bancorp Inc. Common Stoc ,2016-11-18,30.2,0.2698931097984314,0.48648667335510254,70.6846,98.4994,0.1265501952899965
FBNC,First Bancorp ,2016-11-18,23.37,0.3043628931045532,0.42769086360931396,86.9174,95.5982,0.2111409296128896
FC,Franklin Covey Company Common S ,2016-11-18,20.7,0.2099333107471466,0.45542776584625244,78.8558,95.3354,0.160447876873562
FLY,Fly Leasing Limited ,2016-11-18,13.49,0.14052271842956543,0.2845152020454407,75.6181,91.3434,0.14437183686585173
FNSR,Finisar Corporation ,2016-11-18,32.85,0.4197636842727661,0.6367279291152954,74.5659,89.1649,0.23553192056950187
IXYS,IXYS Corporation ,2016-11-18,12,0.18428979814052582,0.3583251285017468,70.3572,79.0436,0.20529912116912818
KCLI,Kansas City Life Insurance Comp ,2016-11-18,45.5,0.5030795037746429,1.0480678081512451,90.0291,91.917,0.14317345269993878
LMLP,LML Payment Systems Inc. ,2016-11-18,11.58,0.18237042240798473,0.2451832890510559,70.6533,95.5779,0.18666164504491536
MBFI,MB Financial Inc. ,2016-11-18,42.9,0.7339557707309723,0.9376106262207031,78.9783,94.2735,0.24274000773103993
MDR,McDermott International Inc. C ,2016-11-18,6.11,0.09078478813171387,0.15845227241516113,70.904,97.6347,0.22949300993767896
MERC,Mercer International Inc. ,2016-11-18,9.25,0.12861256301403046,0.179325133562088,75.5159,89.5966,0.22010807557539505
MFRI,MFRI Inc. ,2016-11-18,8.75,0.06299671530723572,0.10548767447471619,75.3038,84.3137,0.1378396021130434
MKSI,MKS Instruments Inc. ,2016-11-18,56.5,0.7511703968048096,1.1441497802734375,75.9444,95.8823,0.2014621445510719
MRVL,Marvell Technology Group Ltd. ,2016-11-18,14.8,0.14955926313996315,0.3887645900249481,75.6408,79.1322,0.14185607130558495
MSEX,Middlesex Water Company ,2016-11-18,40.25,0.5956886410713196,0.9065767526626587,74.1742,94.5926,0.22042889391115786
MTX,Minerals Technologies Inc. Comm ,2016-11-18,77.1,1.0097875595092773,1.2833521366119385,76.326,90.3542,0.19848634891918554
MU,Micron Technology Inc. ,2016-11-18,19.21,0.2248583436012268,0.43044960498809814,72.6469,91.0398,0.15534375246017793
NANO,Nanometrics Incorporated ,2016-11-18,24.57,0.33182281255722046,0.44360458850860596,73.9079,84.2338,0.23910426194768514
