ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AAN,Aaron's Inc. Common ,2017-10-31,36.8,,-1.2266261577606201,25.1183,21.1878,0.21751414826633422
ABX,Barrick Gold Corporation Common ,2017-10-31,14.45,,-0.24730384349822998,21.1423,7.17346,0.18232342424354503
ACET,Aceto Corporation ,2017-10-31,10.07,,-0.16940754652023315,24.427,9.96105,0.17118276255646767
ALXN,Alexion Pharmaceuticals Inc. ,2017-10-31,119.66,,-3.0231752395629883,24.2585,8.17724,0.18921030119021942
B,Barnes Group Inc. Common ,2017-10-31,65.09,,-1.8187608122825623,33.0721,24.3153,0.14972855606133495
BBD,Banco Bradesco Sa American Depo ,2017-10-31,10.57,,-0.1370859593153,35.8104,16.5101,0.11314131870085471
BCO,Brinks Company (The) Common Sto ,2017-10-31,76.1,,-1.893925666809082,31.5067,25.3794,0.16894637467618473
BGFV,Big 5 Sporting Goods Corporatio ,2017-10-31,6.35,,-0.12305158376693726,31.7844,29.411,0.2054728012547337
CBD,Companhia Brasileira de Distrib ,2017-10-31,23.23,,-0.3449329659342766,39.1979,21.1839,0.1060111281222567
CBL,CBL & Associates Properties In ,2017-10-31,7.84,,-0.11524197459220886,29.7289,21.984,0.108853145320169
CIB,BanColombia S.A. Common ,2017-10-31,37.75,,-1.0922439098358154,15.6324,4.88632,0.2314975233172566
CIG,Comp En De Mn Cemig ADS America ,2017-10-31,2.37,,-0.03077201545238495,34.0055,22.7615,0.12862290847333152
CINF,Cincinnati Financial Corporatio ,2017-10-31,70.17,,-1.3130531311035156,22.0088,13.4807,0.11373788892594905
CJJD,China Jo-Jo Drugstores Inc. ,2017-10-31,1.48,,-0.014636721462011337,33.8666,24.7899,0.10246811894825858
CLF,Cliffs Natural Resources Inc Co ,2017-10-31,5.96,,-0.20096969604492188,30.601,10.8152,0.24784523645388115
CLS,Celestica Inc. Common ,2017-10-31,10.05,,-0.4605441689491272,14.8582,7.05112,0.23852281513107496
CMO,Capstead Mortgage Corporation C ,2017-10-31,8.82,,-0.13507497310638428,20.7229,9.51512,0.11747165824321178
CTB,Cooper Tire & Rubber Company Co ,2017-10-31,32.8,,-1.1035858988761902,29.2871,19.6046,0.1559770585956382
CYS,CYS Investments Inc. Common St ,2017-10-31,8,,-0.09030359983444214,25.0379,19.3132,0.10690030416718684
ECOL,US Ecology Inc. ,2017-10-31,47.55,,-1.337528109550476,29.3135,20.8245,0.16801316298063082
ELP,Companhia Paranaense de Energia ,2017-10-31,7.69,,-0.13064169883728027,23.9749,6.81418,0.21402203623203395
ENR,Energizer Holdings Inc. Common ,2017-10-31,42.99,,-0.5659619569778442,30.6855,8.55044,0.10964963832074656
GGP,General Growth Properties Inc. ,2017-10-31,19.46,,-0.31034189462661743,29.041,12.7613,0.11995576379512629
GILD,Gilead Sciences Inc. ,2017-10-31,74.96,,-1.084075927734375,27.2093,28.8974,0.11737144779015805
GME,Gamestop Corporation Common Sto ,2017-10-31,18.69,,-0.24786972999572754,32.1295,19.5705,0.10637665252422351
GT,Goodyear Tire & Rubber Company  ,2017-10-31,30.59,,-0.7648581862449646,27.2203,36.6276,0.10470234835038872
ISR,IsoRay Inc. Common ,2017-10-31,0.455,,-0.012843184173107147,31.9114,13.8889,0.21736971384512485
ITUB,Itau Unibanco Banco Holding SA  ,2017-10-31,12.81,,-0.18555499613285065,32.8353,16.8964,0.11953806432157607
LL,Lumber Liquidators Holdings In ,2017-10-31,30.78,,-0.7157036066055298,24.6669,39.4074,0.20755851147555116
LPNT,LifePoint Hospitals Inc. ,2017-10-31,48.15,,-2.112423896789551,27.3678,20.973,0.23352018998109444
LRN,K12 Inc Common ,2017-10-31,16.22,,-0.3857685625553131,30.1895,31.0355,0.10878149928824508
MRK,Merck & Company Inc. Common St ,2017-10-31,55.09,,-1.7843217849731445,12.6719,5.41584,0.18467345944334584
NEU,NewMarket Corp Common ,2017-10-31,400.39,,-5.594948768615723,23.1494,37.4508,0.10803834129633062
NGD,NEW GOLD INC. ,2017-10-31,3.29,,-0.04549156129360199,34.7274,17.587,0.18070215820136787
NLS,Nautilus Inc. Common ,2017-10-31,13,,-0.7264858484268188,16.7674,23.7369,0.21331171442723304
NR,Newpark Resources Inc. Common  ,2017-10-31,8.75,,-0.13295917958021164,32.7107,20.8465,0.13493899295204564
NRIM,Northrim BanCorp Inc ,2017-10-31,32.5,,-0.8002067804336548,35.5655,36.0094,0.14169319257096075
NYMX,Nymox Pharmaceutical Corporatio ,2017-10-31,3.56,,-0.06230603903532028,30.2682,6.22559,0.1345171750697021
OMC,Omnicom Group Inc. Common ,2017-10-31,67.19,,-0.9779248237609863,27.395,5.00575,0.15442272481406497
OMI,Owens & Minor Inc. Common Stoc ,2017-10-31,24.57,,-0.8938407897949219,25.5171,9.76708,0.19707447766040428
PRO,PROS Holdings Inc. Common Stoc ,2017-10-31,22.59,,-0.5801302194595337,29.5187,28.8657,0.14903662140439888
QSII,Quality Systems Inc. ,2017-10-31,14.07,,-0.29695063829421997,32.2669,21.6033,0.15299334683892235
SCVL,Shoe Carnival Inc. ,2017-10-31,18.77,,-0.6396484971046448,33.7967,38.3918,0.18798817972622095
SKT,Tanger Factory Outlet Centers  ,2017-10-31,22.75,,-0.47837549448013306,29.539,13.991,0.12814797794649516
SMCI,Super Micro Computer Inc. ,2017-10-31,19.9,,-0.42777693271636963,26.0001,38.7109,0.15931693242037206
SMP,Standard Motor Products Inc. C ,2017-10-31,43.67,,-0.6247955560684204,30.4725,20.7159,0.13378193749135486
SSI,Stage Stores Inc. Common ,2017-10-31,1.66,,-0.025057844817638397,35.0652,16.1981,0.12284267433278219
TNK,Teekay Tankers Ltd. ,2017-10-31,1.48,,-0.04213185072876513,28.8853,17.7627,0.12743491275107566
UA,Under Armour Inc. Class A Comm ,2017-10-31,11.53,,-0.6104953289031982,22.1747,16.6984,0.22415950142764407
UVSP,Univest Corporation of Pennsylv ,2017-10-31,29.3,,-0.5836653113365173,36.3673,20.8288,0.11706313875778955
VGZ,Vista Gold Corp New Common Stoc ,2017-10-31,0.68,,-0.006643384695053101,31.2285,22.8938,0.1931410456587774
VSEC,VSE Corporation ,2017-10-31,49.1,,-2.1999058723449707,24.0376,20.9559,0.2488434666283192
XPL,Solitario Exploration & Royalty ,2017-10-31,0.62,,-0.011276427656412125,33.1046,15.523,0.14894607061266205
XRX,Xerox Corporation Common ,2017-10-31,30.31,,-0.5787197947502136,27.1835,26.1975,0.12757553012097744
ARR, ARMOUR Residential REIT  Inc. ,2017-10-31,25.05,,-0.35688114166259766,22.954,11.1434,0.10787149525080308
BCOR, Blucora  Inc. ,2017-10-31,21.7,,-0.7898905277252197,24.671,10.5177,0.1800035760977791
CFFN, Capitol Federal Financial  Inc. ,2017-10-31,13.79,,-0.2999006099998951,28.7526,31.2419,0.12308006391524573
CG, The Carlyle Group L.P. ,2017-10-31,22.05,,-0.3841952979564667,33.2292,15.2316,0.13580899244868866
DTO, PowerShares DB Crude Oil Double ,2017-10-31,108.35,,-1.7483558654785156,30.657,4.49723,0.16733430454746592
GAZ, iPath Dow Jones UBS Natural Gas ,2017-10-31,0.247,,-0.005566493608057499,29.5752,10.8148,0.19584481605535586
HTH, Hilltop Holdings Inc. ,2017-10-31,23.56,,-0.5029802322387695,28.7953,32.7354,0.14134472072412024
HTLD, Heartland Express  Inc. ,2017-10-31,21.33,,-0.5778904110193253,31.0713,28.7193,0.14118601432353706
LBJ, Direxion Daily Latin America 3x ,2017-10-31,31.65,,-0.6924611330032349,35.4128,14.3987,0.19877541057538586
MITK, Mitek Systems  Inc. ,2017-10-31,8.9,,-0.11674314737319946,34.4284,37.3333,0.11235725510368899
NLSN, Nielsen Holdings N.V. Common St ,2017-10-31,37.07,,-0.7416272759437561,31.3651,26.3594,0.13259564037039137
FBZ,First Trust Brazil AlphaDEX ETF,2017-10-31,15.81,,-0.15736111998558044,34.0632,8.62373,0.10139533747553818
EWZS,iShares MSCI Brazil Small Cap Index Fund (EWZS) ETF,2017-10-31,16.12,,-0.2371743768453598,35.8877,10.7757,0.11251071836175296
UBR,ProShares Ultra MSCI Brazil ETF,2017-10-31,76.53,,-1.6282305717468262,38.4428,17.6039,0.1849742721067377
SCO,ProShares UltraShort DJ-UBS Crude Oil ETF,2017-10-31,30.35,,-0.45164966583251953,30.5323,3.49048,0.1876681446289018
TCS,The Container Store Group Inc. ,2017-10-31,3.61,,-0.06477020680904388,27.8882,5.70758,0.18692756911934627
OXFD,Oxford Immunotec Global PLC ,2017-10-31,13.22,,-0.5130378007888794,19.7315,17.9043,0.21894180475145916
NVGS,Navigator Holdings Ltd. ,2017-10-31,10.15,,-0.19215381145477295,28.5197,9.28252,0.14396291164299782
EARN,N/A ,2017-10-31,13.38,,-0.15780305862426758,19.4131,9.21179,0.10029021148552875
CANF,Can-Fite BioPharma Ltd. ,2017-10-31,1.56,,-0.0210111103951931,35.119,33.8624,0.10322754202551115
WBAI,500.com Limited ,2017-10-31,9.41,,-0.28006014227867126,24.5695,8.35763,0.1890930859003422
AGTC,Applied Genetic Technologies Corporation ,2017-10-31,3.4,,-0.07782122492790222,30.7583,16.1111,0.14669578227272778
BRX,Brixmor Property Group Inc. Com ,2017-10-31,17.47,,-0.13848847150802612,30.175,24.3646,0.10256974220288262
CSLT,Castlight Health Inc. ,2017-10-31,3.85,,-0.09050880372524261,31.689,31.5168,0.1688513314046171
FPI,Farmland Partners Inc. ,2017-10-31,8.35,,-0.13985364139080048,28.8398,4.71756,0.12883337854843016
LE,Lands' End Inc. ,2017-10-31,10.9,,-0.43634989857673645,31.4709,23.1224,0.21620531840052387
CRTN,Cartesian Inc.,2017-10-31,0.5,,-0.02362659014761448,37.644,36.7982,0.23938265271460443
ECC,Eagle Point Credit Company Inc.,2017-10-31,19.22,,-0.29218876361846924,22.6447,8.24008,0.12398122914235638
TOUR,Tuniu Corporation,2017-10-31,6.84,,-0.12104514241218567,21.0861,7.88831,0.1885964898455151
ABDC,Alcentra Capital Corp.,2017-10-31,9.27,,-0.15248870849609375,24.893,9.17757,0.16110019909617662
PDVW,Pacific DataVision Inc.,2017-10-31,28.55,,-0.5448633059859276,36.4054,27.9333,0.18497293990551852
HZN,Horizon Global Corporation,2017-10-31,16.23,,-0.17613547295331955,37.8099,38.2199,0.10700176158230967
EVA,Enviva Partners  LP,2017-10-31,27.7,,-0.4815579354763031,27.9354,7.62635,0.14306510862548402
XELB,Xcel Brands,2017-10-31,3.2,,-0.05527433007955551,37.4196,30.0835,0.16114239517818119
MSGN,MSG Networks Inc.,2017-10-31,17.35,,-0.6252772808074951,18.3304,7.10868,0.2007111162303688
AZUL,Azul S.A. American Depositary S,2017-10-31,25.29,,-0.4158251881599426,37.1386,25.8117,0.12009016810680623
BATRA,The Liberty Braves Group,2017-10-31,23.48,,-0.23044312000274658,30.5823,11.3416,0.10636909235475497
GMRE,Global Medical REIT  Inc.,2017-10-31,8.46,,-0.0945671945810318,33.4546,20.7773,0.11341281700039156
