IP,International Paper Company Com ,Bullish
LMT,Lockheed Martin Corporation Com ,Bullish
NEE,NextEra Energy Inc. Common Sto ,Bullish
PCG,Pacific Gas & Electric Co. Comm ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
WMT,Wal-Mart Stores Inc. Common St ,Bullish
HD, Home Depot  Inc. (The) Common S ,Bullish
HON, Honeywell International Inc. Co ,Bullish
CSX,CSX Corporation Common ,Bearish
DAL,Delta Air Lines Inc. (New) Comm ,Bearish
JCI,Johnson Controls Inc. Common S ,Bearish
MCK,McKesson Corporation Common Sto ,Bearish
SYK,Stryker Corporation Common Stoc ,Bearish
YUM,Yum! Brands Inc. ,Bearish
KMI, Kinder Morgan  Inc. Common Stoc ,Bearish
