AMGN,Amgen Inc. ,Bullish
D,Dominion Resources Inc. Common ,Bullish
EXC,Exelon Corporation Common ,Bullish
INTC,Intel Corporation ,Bullish
KMB,Kimberly-Clark Corporation Comm ,Bullish
KO,Coca-Cola Company (The) Common  ,Bullish
MO,Altria Group Inc. ,Bullish
NOV,National Oilwell Varco Inc. Co ,Bullish
PG,Procter & Gamble Company (The)  ,Bullish
PM,Philip Morris International Inc ,Bullish
SRE,Sempra Energy Common ,Bullish
UPS,United Parcel Service Inc. Com ,Bullish
VFC,V.F. Corporation Common ,Bullish
YHOO,Yahoo! Inc. ,Bullish
AMZN,Amazon.com Inc. ,Bearish
AON,Aon plc Class A Ordinary Shares ,Bearish
BA,Boeing Company (The) Common Sto ,Bearish
KR,Kroger Company (The) Common Sto ,Bearish
NOC,Northrop Grumman Corporation Co ,Bearish
