OS,COST,Costco Wholesale Corporation ,151.19,28.4871
OS,CRM,Salesforce.com Inc Common ,70.19,27.8911
OS,DLTR,Dollar Tree Inc. ,80,27.1504
OS,GIS,General Mills Inc. Common Stoc ,63.9,26.3014
OS,LOW,Lowe's Companies Inc. Common S ,70.81,26.9185
OS,MCK,McKesson Corporation Common Sto ,165.18,25.6441
OS,TROW,T. Rowe Price Group Inc. ,65.2,29.743
OS,TSCO,Tractor Supply Company ,68.77,21.6897
OS,VFC,V.F. Corporation Common ,55.82,27.6171
OS,WFC,Wells Fargo & Company Common St ,44.88,29.5653
OS,HSY, The Hershey Company Common Stoc ,95.33,26.9583
OS,VIAB, Viacom Inc. ,34.84,24.8227
OB,FDX,FedEx Corporation Common ,175.34,71.278
OB,WDC,Western Digital Corporation ,57.01,72.4096
OB,BXLT,Baxalta Incorporated,46.02,71.4657
