EMC,EMC Corporation Common ,Bullish
FCX,Freeport-McMoRan Copper & Gold ,Bullish
INTC,Intel Corporation ,Bullish
IP,International Paper Company Com ,Bullish
KO,Coca-Cola Company (The) Common  ,Bullish
MO,Altria Group Inc. ,Bullish
MU,Micron Technology Inc. ,Bullish
NOV,National Oilwell Varco Inc. Co ,Bullish
PEP,Pepsico Inc. Common ,Bullish
PM,Philip Morris International Inc ,Bullish
VFC,V.F. Corporation Common ,Bullish
WDC,Western Digital Corporation ,Bullish
GLD, SPDR Gold Trust ,Bullish
MDLZ, Mondelez International  Inc. ,Bullish
AVB,AvalonBay Communities Inc. Com ,Bearish
BIIB,Biogen Idec Inc. ,Bearish
CELG,Celgene Corporation ,Bearish
CI,Cigna Corporation Common ,Bearish
KR,Kroger Company (The) Common Sto ,Bearish
PNC,PNC Financial Services Group I ,Bearish
REGN,Regeneron Pharmaceuticals Inc. ,Bearish
LLY, Eli Lilly and Company Common St ,Bearish
ANTM,Anthem Inc. Common,Bearish
