AEP,American Electric Power Company ,Bullish
DUK,Duke Energy Corporation (Holdin ,Bullish
GLD, SPDR Gold Trust ,Bullish
HPQ, Hewlett-Packard Company Common  ,Bullish
ABT,Abbott Laboratories Common Stoc ,Bearish
APD,Air Products and Chemicals Inc ,Bearish
AVGO,Avago Technologies Limited ,Bearish
BMY,Bristol-Myers Squibb Company Co ,Bearish
CL,Colgate-Palmolive Company Commo ,Bearish
GE,General Electric Company Common ,Bearish
JCI,Johnson Controls Inc. Common S ,Bearish
MMM,3M Company Common ,Bearish
PCP,Precision Castparts Corporation ,Bearish
PNC,PNC Financial Services Group I ,Bearish
SBUX,Starbucks Corporation ,Bearish
TXN,Texas Instruments Incorporated ,Bearish
WFC,Wells Fargo & Company Common St ,Bearish
