OS,BMY,Bristol-Myers Squibb Company Co ,60.3,18.6227
OS,EXR,Extra Space Storage Inc Common  ,82.29,26.3178
OS,IRM,Iron Mountain Incorporated (Del ,36.79,27.2132
OS,KR,Kroger Company (The) Common Sto ,32.31,27.9489
OS,PSA,Public Storage Common ,230.5,26.8173
OS,SRCL,Stericycle Inc. ,89.49,27.2743
OS,FOXA,Twenty-First Century Fox Inc. ,25.41,28.4715
OB,AAPL,Apple Inc. ,108.37,73.5975
OB,ABT,Abbott Laboratories Common Stoc ,45.02,71.6903
OB,AIG,American International Group I ,59.39,74.4922
OB,BIIB,Biogen Idec Inc. ,313.65,70.6009
OB,BLL,Ball Corporation Common ,80.2,79.3208
OB,BXP,Boston Properties Inc. Common  ,142.8,72.1608
OB,CERN,Cerner Corporation ,67.33,81.5364
OB,DNB,Dun & Bradstreet Corporation (T ,139.97,75.4129
OB,EBAY,eBay Inc. ,31.15,77.3951
OB,FFIV,F5 Networks Inc. ,126.66,71.5124
OB,GLW,Corning Incorporated Common Sto ,22.8,72.2487
OB,GOOG,Alphabet Inc.,781.76,77.346
OB,GRMN,Garmin Ltd. ,54.86,78.2405
OB,ITW,Illinois Tool Works Inc. Common ,117.46,76.2801
OB,MRK,Merck & Company Inc. Common St ,62.86,70.3609
OB,MSFT,Microsoft Corporation ,58.06,75.8199
OB,NVDA,NVIDIA Corporation ,58.74,76.369
OB,NWL,Newell Rubbermaid Inc. Common S ,54.16,73.7806
OB,PFG,Principal Financial Group Inc C ,47.7,70.4841
OB,PH,Parker-Hannifin Corporation Com ,122.67,74.0531
OB,SLG,SL Green Realty Corporation Com ,117.69,72.9126
OB,STJ,St. Jude Medical Inc. Common S ,83.51,72.2253
OB,SWK,Stanley Black & Decker Inc. Co ,123.49,70.1255
OB,SYMC,Symantec Corporation ,21.78,72.9191
OB,TDC,Teradata Corporation Common Sto ,31.9,79.947
OB,VAR,Varian Medical Systems Inc. Co ,95.01,78.7436
OB,VRTX,Vertex Pharmaceuticals Incorpor ,102.47,74.1804
OB,WAT,Waters Corporation Common ,157.39,70.3313
OB,XLNX,Xilinx Inc. ,51.57,72.9821
OB,ICE, IntercontinentalExchange  Inc.  ,276.8,71.8014
OB,MSI, Motorola Solutions  Inc. Common ,73.93,77.162
OB,STT, State Street Corporation Common ,68.18,78.2817
OB,QQQ,PowerShares QQQ Trust ETF,116.65,72.0926
OB,MNK,Mallinckrodt plc ,79.99,80.842
OB,GOOGL,Alphabet Inc.,805.23,78.175
OB,CFG,Citizens Financial Group Inc.,23.45,70.8991
OB,BXLT,Baxalta Incorporated,46.02,71.4662
OB,ZBH,Zimmer Biomet Holdings  Inc.,131.66,70.4789
