ticker,name,price_date, close_price, macd long,macd short,RSI, Stoch,bolli
AG,First Majestic Silver Corp. Ord ,2017-12-07,6.28,-0.02614682912826538,-0.07133165001869202,36.8131,24.9516,0.10425671370317677
ASCMA,Ascent Capital Group Inc. ,2017-12-07,10.9,-0.11433535069227219,-0.23526152968406677,38.107,19.4226,0.15746361180949886
AUY,Yamana Gold Inc. Ordinary Shar ,2017-12-07,2.4,-0.028028756380081177,-0.04821456968784332,33.9984,6.37413,0.14641770434647022
AXL,American Axle & Manufacturing H ,2017-12-07,16.46,-0.16678466647863388,-0.3201843500137329,33.879,16.7425,0.12280751699472911
BLIN,Bridgeline Digital Inc. ,2017-12-07,2.22,-0.03104192391037941,-0.07694420963525772,30.4642,23.3477,0.20588899510130204
BNSO,Bonso Electronics International ,2017-12-07,2.34,-0.030265912413597107,-0.05080971121788025,34.8118,24.4456,0.14744260256347883
BRFS,BRF-Brasil Foods S.A. ,2017-12-07,10.9,-0.11400091648101807,-0.19082438945770264,21.3862,9.2097,0.2362308127153706
BSQR,BSQUARE Corporation ,2017-12-07,4.4,-0.0738448016345501,-0.11788159608840942,36.565,18.4156,0.18734557235297525
CHU,China Unicom (Hong Kong) Ltd Co ,2017-12-07,13.66,-0.15023645013570786,-0.22213897109031677,28.8031,2.35224,0.13384953191724874
GG,Goldcorp Incorporated Common St ,2017-12-07,12.02,-0.12486505508422852,-0.16990184783935547,25.4858,6.52268,0.13343703090107822
GSAT,Globalstar Inc. ,2017-12-07,1.27,-0.026050347834825516,-0.06222294270992279,26.338,21.6406,0.2260991338432359
MBT,Mobile TeleSystems Common ,2017-12-07,8.94,-0.1823681741952896,-0.2890055775642395,22.7987,5.01349,0.22236795489374322
MDCO,The Medicines Company ,2017-12-07,26.35,-0.34084731340408325,-0.5842859745025635,22.5469,7.91872,0.2174294648955138
MEI,Methode Electronics Inc. Commo ,2017-12-07,41.4,-0.562448650598526,-1.154249869287014,26.3679,17.6111,0.11166172048443856
MSON,MISONIX Inc. ,2017-12-07,9.75,-0.10995189845561981,-0.21049705846235156,36.411,19.475,0.1369837889243993
NBY,NovaBay Pharmaceuticals Inc. C ,2017-12-07,3.6,-0.0845758318901062,-0.14624091982841492,25.4524,9.42834,0.24334755056758947
NG,Novagold Resources Inc New Ordi ,2017-12-07,3.4,-0.0402304083108902,-0.09070365130901337,18.8386,5.67967,0.2005618886272826
NSU,Nevsun Resources Ltd Ordinary S ,2017-12-07,2.15,-0.02401670766994357,-0.038261353969573975,37.0692,16.5957,0.12660633103622843
OIIM,O2Micro International Limited ,2017-12-07,1.68,-0.021068396978080273,-0.034425120800733566,38.8617,20.2386,0.12581979237196222
RRC,Range Resources Corporation Com ,2017-12-07,15.95,-0.12185806035995483,-0.3950647711753845,33.839,25.6159,0.17889643242210204
YGE,Yingli Green Energy Holding Com ,2017-12-07,1.79,-0.03386159986257553,-0.0605882853269577,25.4691,5.90668,0.24762103786584333
ARCO, Arcos Dorados Holdings Inc. Cla ,2017-12-07,9.3,-0.11569570004940033,-0.18010544776916504,34.5587,7.47368,0.14064352420247178
BHV, BlackRock Virginia Municipal Bo ,2017-12-07,16.53,-0.10377220809459686,-0.1542978584766388,30.5862,18.7127,0.10511785465182463
CHOC, iPath Pure Beta Cocoa ETN ,2017-12-07,27.76,-0.4567577987909317,-0.7009456157684326,30.4423,12.008,0.18512289701070295
DBS, PowerShares DB Silver Fund ,2017-12-07,24.06,-0.19453778862953186,-0.28571534156799316,25.8675,4.75653,0.10423051581007127
GGN, GAMCO Global Gold  Natural Reso ,2017-12-07,4.98,-0.01772778481245041,-0.047053709626197815,25.7255,21.0111,0.11337144749436198
HMY, Harmony Gold Mining Company Lim ,2017-12-07,1.68,-0.013990280800499022,-0.035212477669119835,37.5213,31.9918,0.13480263996802028
NIB, iPath DJ-UBS Cocoa Subindex Tot ,2017-12-07,22.73,-0.36682601273059845,-0.513866662979126,29.5058,4.66443,0.19684852987423804
NUGT, Direxion Daily Gold Miners Bull ,2017-12-07,24.93,-0.37134242057800293,-0.7545242309570312,27.8978,9.02775,0.23352967223555712
RNR, RenaissanceRe Holdings Ltd. Com ,2017-12-07,125.69,-0.9453535079956055,-1.5187172889709473,26.7579,10.6589,0.11447832994530346
UGLD, VelocityShares 3x Long Gold ETN ,2017-12-07,9.8,-0.08305887132883072,-0.1786242127418518,32.9594,15.6311,0.10730622166264268
UNG, United States Natural Gas Fund  ,2017-12-07,5.5,-0.05986920744180679,-0.11062422394752502,31.1062,14.5842,0.17362094195667419
USV, E-TRACS USB Bloomberg Commodity ,2017-12-07,20.135,-0.17709781229496002,-0.22250521183013916,25.6121,0.0172014,0.12457592861576769
