APA,Apache Corporation Common ,Bullish
BDX,Becton Dickinson and Company C ,Bullish
CAT,Caterpillar Inc. Common ,Bullish
DTV,DIRECTV ,Bullish
INTC,Intel Corporation ,Bullish
MO,Altria Group Inc. ,Bullish
MU,Micron Technology Inc. ,Bullish
NOV,National Oilwell Varco Inc. Co ,Bullish
OXY,Occidental Petroleum Corporatio ,Bullish
PM,Philip Morris International Inc ,Bullish
T,AT&T Inc. ,Bullish
VFC,V.F. Corporation Common ,Bullish
WDC,Western Digital Corporation ,Bullish
GLD, SPDR Gold Trust ,Bullish
HPQ, Hewlett-Packard Company Common  ,Bullish
MDLZ, Mondelez International  Inc. ,Bullish
AMGN,Amgen Inc. ,Bearish
BKCC,BlackRock Kelso Capital Corpora ,Bearish
KR,Kroger Company (The) Common Sto ,Bearish
PNC,PNC Financial Services Group I ,Bearish
REGN,Regeneron Pharmaceuticals Inc. ,Bearish
LLY, Eli Lilly and Company Common St ,Bearish
ANTM,Anthem Inc. Common,Bearish
