ticker,name,sector,price_date, close_price, macd,stoch,RSI, dma_20_sd, bollinger
AGM,Federal Agricultural Mortgage C ,Financial,2016-03-11,35.85,0.617127537727356,60.6088,70.7994,1.53023,6.12090015411377
ASTC,Astrotech Corporation ,Industrial Goods,2016-03-11,2.25,0.181733191013336,67.5462,75.897,0.365305,1.46121847629547
BOCH,Bank of Commerce Holdings (CA) ,Financial,2016-03-11,6.64,0.0906683653593063,91.1591,71.1418,0.273418,1.09367275238037
BPI,Bridgepoint Education Inc. ,Services,2016-03-11,9.99,0.754993200302124,88.2909,87.455,1.09285,4.37141084671021
BTU,Peabody Energy Corporation Comm ,Basic Materials,2016-03-11,6.55,0.784770309925079,89.059,75.5075,1.64959,6.59836673736572
CAS,Castle (A.M.) & Co. Common Stoc ,Industrial Goods,2016-03-11,3.4,0.189531266689301,89.0661,77.3823,0.560901,2.24360203742981
CASH,Meta Financial Group Inc. ,Financial,2016-03-11,43.82,0.325908303260803,86.1925,70.7814,1.25311,5.01245832443237
CBK,Christopher & Banks Corporation ,Services,2016-03-11,2.67,0.258268803358078,86.7164,82.7706,0.370497,1.48198878765106
CIG,Comp En De Mn Cemig ADS America ,NULL,2016-03-11,2.15,0.0648714601993561,84.8808,73.4455,0.230182,0.92072731256485
CLCT,Collectors Universe Inc. ,Services,2016-03-11,16.83,0.148656249046326,78.8716,73.5976,0.566711,2.26684522628784
CLUB,Town Sports International Holdi ,Services,2016-03-11,2.02,0.17518949508667,69.5395,71.7941,0.321854,1.28741502761841
CNYD,China Yida Holding Co. ,Services,2016-03-11,2.87,0.229296416044235,89.5097,81.7672,0.277892,1.1115688085556
DG,Dollar General Corporation Comm ,Services,2016-03-11,85.01,2.16050243377686,81.07,76.9107,3.41491,13.6596393585205
EBR,Centrais Elc Braz Pfb B Elbras  ,Utilities,2016-03-11,1.99,0.0654760003089905,91.8861,73.3475,0.198659,0.794637560844421
ELP,Companhia Paranaense de Energia ,Utilities,2016-03-11,7.89,0.198404014110565,88.4067,72.899,0.758325,3.03329968452454
ESSX,Essex Rental Corporation ,Services,2016-03-11,0.26,0.021354160271585,88.8889,76.8595,0.0245099,0.0980397760868073
EXPR,Express Inc. Common ,Services,2016-03-11,20.85,0.562082767486572,87.4796,85.7749,1.345,5.37998819351196
FCCY,1st Constitution Bancorp (NJ) ,Financial,2016-03-11,13.03,0.212413907051086,80.5464,70.7398,0.4805,1.92200148105621
FCTY,1st Century Bancshares Inc ,Financial,2016-03-11,10.87,0.538189470767975,39.7275,79.302,0.655445,2.62178182601929
FFNM,First Federal of Northern Michi ,Financial,2016-03-11,6.99,0.127984136343002,79.9833,78.7004,0.294861,1.17944288253784
FNSR,Finisar Corporation ,Technology,2016-03-11,17.15,0.358428359031677,44.0587,75.3213,1.11369,4.45477342605591
GMO,General Moly Inc. Common ,Basic Materials,2016-03-11,0.33,0.0211220197379589,76.4225,73.923,0.0409361,0.163744315505028
KIRK,Kirkland's Inc. ,Services,2016-03-11,17.16,0.382035136222839,79.3926,75.421,1.31444,5.2577748298645
MCF,Contango Oil & Gas Company Comm ,Basic Materials,2016-03-11,9.26,0.424800992012024,93.8382,75.7219,1.148,4.59201240539551
NCT,Newcastle Investment Corporatio ,Financial,2016-03-11,4.17,0.105299413204193,82.5763,73.6714,0.241555,0.966219246387482
NEN,New England Realty Associates L ,Financial,2016-03-11,55.45,1.0533812046051,97.5179,77.108,1.72171,6.88683366775513
NEWT,Newtek Business Services Inc. ,Services,2016-03-11,12.82,0.409546613693237,86.4807,71.5838,1.0691,4.2763819694519
OMER,Omeros Corporation ,Healthcare,2016-03-11,16.37,0.891882181167603,89.408,75.3288,2.07789,8.31156349182129
OPTT,Ocean Power Technologies Inc. ,Utilities,2016-03-11,2.64,0.25491389632225,84.1719,79.2306,0.392298,1.56919145584106
ORN,Orion Marine Group Inc Common ,Industrial Goods,2016-03-11,4.45,0.164291992783546,77.5956,71.1074,0.260891,1.04356563091278
PCH,Potlatch Corporation ,Financial,2016-03-11,30.4,0.623631000518799,95.6445,72.1468,1.3642,5.45680093765259
