5010,IFSIA, Interface  Inc. ,Industrial Goods,Textile Industrial
5029,III, Information Services Group  Inc ,Services,Management Services
5048,IMKTA, Ingles Markets  Incorporated ,Services,Grocery Stores
1767,INTX,Intersections Inc. ,Services,Consumer Services
5069,IRDMW, Iridium Communications Inc ,N/A,N/A
1794,IRET,Investors Real Estate Trust ,Financial,REIT - Retail
1795,IRF,International Rectifier Corpora ,Technology,Semiconductor - Integrated Circuits
1806,ISIG,Insignia Systems Inc. ,Services,Marketing Services
1817,ISSI,Integrated Silicon Solution In ,Technology,Semiconductor- Memory Chips
1819,ITC,ITC Holdings Corp. Common ,Utilities,Electric Utilities
5130,JRS, Nuveen Real Estate Income Fund  ,Financial,Closed-End Fund - Equity
5139,JZK, Lehman ABS Corporation 7.00% Co ,N/A,N/A
5141,JZT, Lehman ABS Corp Corporate Backe ,N/A,N/A
1886,K,Kellogg Company Common ,Consumer Goods,Processed & Packaged Goods
5151,KIOR, KiOR  Inc. ,Basic Materials,Oil & Gas Refining & Marketing
1949,KOOL,THERMOGENESIS Corp. ,Healthcare,Medical Appliances & Equipment
1950,KOP,Koppers Holdings Inc. Koppers H ,Basic Materials,Specialty Chemicals
1953,KOSS,Koss Corporation ,Consumer Goods,Electronic Equipment
1961,KSS,Kohl's Corporation Common ,Services,Department Stores
2026,LINE,Linn Energy LLC ,Basic Materials,Independent Oil & Gas
2065,LORL,Loral Space and Communications ,Technology,Communication Equipment
2069,LPHI,Life Partners Holdings Inc ,Financial,Life Insurance
2071,LPLA,LPL Financial Holdings Inc. ,Financial,Investment Brokerage - National
2077,LQDT,Liquidity Services Inc. ,Services,Catalog & Mail Order Houses
2091,LTM,Life Time Fitness Common ,Services,Sporting Activities
2096,LTXC,LTX-Credence Corporation ,Technology,Semiconductor Equipment & Materials
2106,LVS,Las Vegas Sands Corp. Common St ,Services,Resorts & Casinos
5213,MATX, Matson  Inc. Common ,Services,Shipping
5219,MCEP, Mid-Con Energy Partners  LP ,Basic Materials,Independent Oil & Gas
2159,MCO,Moody's Corporation Common Stoc ,Services,Business Services
5226,MDGN, Medgenics  Inc. Common ,N/A,N/A
5247,MHI, Pioneer Municipal High Income T ,N/A,N/A
2237,MIPS,MIPS Technologies Inc. ,Technology,Semiconductor- Memory Chips
5281,MN, Manning & Napier  Inc. Class A  ,N/A,N/A
5314,MTSI, M/A-COM Technology Solutions Ho ,N/A,N/A
5315,MTT, Western Asset Municipal Defined ,N/A,N/A
10235,MUAB,iShares 2013 S&P AMT-Free Municipal Series ETF,Fixed Income ETF,
5318,MUE, Blackrock MuniHoldings Quality  ,N/A,N/A
5321,MUJ, Blackrock MuniHoldings New Jers ,N/A,N/A
5339,MYJ, Blackrock MuniYield New Jersey  ,Financial,Closed-End Fund - Debt
2371,NAII,Natural Alternatives Internatio ,Healthcare,Drug Related Products
2390,NBTB,NBT Bancorp Inc. ,Financial,Regional - Northeast Banks
2399,NCT,Newcastle Investment Corporatio ,Financial,REIT - Diversified
2418,NEWS,NewStar Financial Inc. ,Financial,Credit Services
2423,NFG,National Fuel Gas Company Commo ,Utilities,Gas Utilities
5395,NMA, Nuveen Municipal Advantage Fund ,Financial,Closed-End Fund - Debt
5400,NMFC, New Mountain Finance Corporatio ,Conglomerates,Conglomerates
5423,NPX, Nuveen Premium Income Municipal ,N/A,N/A
5431,NQP, Nuveen Pennsylvania Investment  ,N/A,N/A
2506,NTN,NTN Buzztime Inc. Common ,Services,Broadcasting - TV
2509,NTSC,National Technical Systems Inc ,Services,Research Services
5448,NTX, Nuveen Texas Quality Income Mun ,Financial,Closed-End Fund - Debt
5453,NUN, Nuveen New York Quality Income  ,Financial,Closed-End Fund - Debt
5461,NVN, Nuveen New York Select Quality  ,Financial,Closed-End Fund - Debt
2543,NXPI,NXP Semiconductors N.V. ,Technology,Semiconductor - Broad Line
2580,OII,Oceaneering International Inc. ,Basic Materials,Oil & Gas Equipment & Services
2587,OLBK,Old Line Bancshares Inc. ,Financial,Regional - Mid-Atlantic Banks
2592,OMCL,Omnicell Inc. ,Technology,Computer Based Systems
2606,ONP,Orient Paper Inc. NEW Common S ,Consumer Goods,Paper & Paper Products
2620,OPY,Oppenheimer Holdings Inc. Clas ,Financial,Investment Brokerage - Regional
2623,ORBC,ORBCOMM Inc. ,Technology,Diversified Communication Services
2629,ORIT,Oritani Financial Corp. ,Financial,Regional - Northeast Banks
2633,OSBC,Old Second Bancorp Inc. ,Financial,Regional - Midwest Banks
5498,OSH, Orchard Supply Hardware Stores  ,Services,Home Improvement Stores
2650,OWW,Orbitz Worldwide Inc. Common S ,Services,General Entertainment
2668,PANL,Universal Display Corporation ,Technology,Computer Peripherals
2673,PAYX,Paychex Inc. ,Services,Staffing & Outsourcing Services
2692,PCP,Precision Castparts Corporation ,Industrial Goods,Metal Fabrication
2724,PFBI,Premier Financial Bancorp Inc. ,Financial,Regional - Southeast Banks
5537,PFK, Prudential Financial Inflation- ,N/A,N/A
2732,PG,Procter & Gamble Company (The)  ,Consumer Goods,Personal Products
5545,PGP, Pimco Global ,N/A,N/A
5555,PJA, Preferred Plus Trust Ser QWS 2  ,N/A,N/A
5560,PKJ, Preferred Plus Trust Ser CTR-1  ,N/A,N/A
5565,PLP, Protective Life Corporation 8.0 ,N/A,N/A
5566,PMF, PIMCO Municipal Income Fund Com ,N/A,N/A
2817,PPC,Pilgrim's Pride Corporation Com ,Consumer Goods,Meat Products
2839,PRLS,Peerless Systems Corporation ,Services,Computers Wholesale
2866,PSTR,PostRock Energy Corporation ,Basic Materials,Oil & Gas Drilling & Exploration
