10002,HDGE,AdvisorShares Active Bear ETF,US Equity ETF,
4806,HIF, Western Asset High Income Fund  ,Financial,Closed-End Fund - Debt
4845,HMSY, HMS Holdings Corp ,Services,Business Services
4876,HPJ, Hong Kong Highpower Technology ,Industrial Goods,Industrial Electrical Equipment
4907,HSY, The Hershey Company Common Stoc ,Consumer Goods,Confectioners
5033,IIM, Invesco Value Municipal Income  ,N/A,N/A
5061,INVN, InvenSense  Inc. Common ,Technology,Semiconductor - Integrated Circuits
1778,IPAS,iPass Inc. ,Technology,Telecom Services - Foreign
5065,IPB, Merrill Lynch & Co.  Inc. 6.051 ,N/A,N/A
1797,IRIX,IRIDEX Corporation ,Healthcare,Medical Appliances & Equipment
10509,ITM,Market Vectors Intermediate Municipal ETF,Fixed Income ETF,
1823,ITMN,InterMune Inc. ,Healthcare,Biotechnology
1846,JBLU,JetBlue Airways Corporation ,Services,Regional Airlines
5095,JGBD, PowerShares DB 3X Inverse Govt  ,N/A,N/A
1871,JOBS,51job Inc. ,Services,Staffing & Outsourcing Services
1912,KFFB,Kentucky First Federal Bancorp ,Financial,Savings & Loans
1921,KGN,Keegan Resources Inc Ordinary S ,Basic Materials,Gold
5150,KHI, DWS High Income Trust New Commo ,N/A,N/A
10853,LAG,SPDR Barclays Capital Aggregate Bond ETF,Fixed Income ETF,
2006,LEE,Lee Enterprises Incorporated C ,Services,Publishing - Newspapers
2029,LIOX,Lionbridge Technologies Inc. ,Services,Business Services
2117,LZEN,Lizhan Environmental Corporatio ,Basic Materials,Synthetics
2143,MBLX,Metabolix Inc. ,Basic Materials,Specialty Chemicals
5234,MFL, Blackrock MuniHoldings Investme ,N/A,N/A
5245,MHE, Massachusetts Health and Educat ,Financial,Closed-End Fund - Debt
2227,MHLD,Maiden Holdings Ltd. ,Financial,Property & Casualty Insurance
5250,MHNA, Maiden Holdings North America L ,N/A,N/A
5254,MIDZ, Direxion Mid Cap Bear 3X Shares ,N/A,N/A
2237,MIPS,MIPS Technologies Inc. ,Technology,Semiconductor- Memory Chips
5260,MIY, Blackrock MuniYield Michigan Qu ,N/A,N/A
2239,MJN,Mead Johnson Nutrition Company  ,Consumer Goods,Processed & Packaged Goods
2241,MKL,Markel Corporation Common ,Financial,Property & Casualty Insurance
10537,MLN,Market Vectors-Lehman Brothers AMT-Free Long Municipal Index ETF,Fixed Income ETF,
2250,MLNK,ModusLink Global Solutions Inc ,Technology,Internet Software & Services
2262,MMUS,MakeMusic Inc. ,Technology,Multimedia & Graphics Software
5283,MNE, Blackrock Muni New York Interme ,N/A,N/A
5286,MNRKP, Monarch Financial Holdings  Inc ,N/A,N/A
2339,MTSL,MER Telemanagement Solutions Lt ,Technology,Diversified Communication Services
5320,MUI, Blackrock Muni Intermediate Dur ,Financial,Closed-End Fund - Debt
10554,MUNI,PIMCO Intermediate Municipal Bond Strategy Fund ETF,Fixed Income ETF,
5325,MVT, Blackrock MuniVest Fund II  Inc ,Financial,Closed-End Fund - Debt
5327,MWO, Morgan Stanley Cap Tr V Gtd Cap ,N/A,N/A
5339,MYJ, Blackrock MuniYield New Jersey  ,Financial,Closed-End Fund - Debt
5342,MYP, Citigroup Inc. Principal Protec ,N/A,N/A
10700,MYY,ProShares Short MidCap400 ETF,Commodity Based ETF,
10790,MZZ,ProShares UltraShort MidCap400 ETF,Commodity Based ETF,
5352,NAZ, Nuveen Arizona Premium Income M ,Financial,Closed-End Fund - Debt
5355,NBH, Neuberger Berman Intermediate M ,N/A,N/A
5363,NCO, Nuveen California Municipal Mar ,Financial,Closed-End Fund - Debt
5366,NCU, Nuveen California Premium Incom ,N/A,N/A
5379,NGX, Nuveen Massachusetts AMT- Free  ,N/A,N/A
5391,NKR, Nuveen Arizona Dividend Advanta ,N/A,N/A
5392,NKX, Nuveen California AMT-Free Muni ,N/A,N/A
5402,NMO, Nuveen Municipal Market Opportu ,Financial,Closed-End Fund - Debt
5409,NNJ, Nuveen New Jersey Premium Incom ,N/A,N/A
5411,NNY, Nuveen New York Municipal Value ,Financial,Closed-End Fund - Debt
5416,NPI, Nuveen Premium Income Municipal ,N/A,N/A
5423,NPX, Nuveen Premium Income Municipal ,N/A,N/A
5436,NRK, Nuveen New York AMT-Free Munici ,N/A,N/A
5459,NVG, Nuveen Dividend Advantage Munic ,N/A,N/A
5461,NVN, Nuveen New York Select Quality  ,Financial,Closed-End Fund - Debt
5471,NXP, Nuveen Select Tax Free Income P ,N/A,N/A
10477,NYF,iShares S&P NY Muni ETF,Fixed Income ETF,
5477,NZF, Nuveen Dividend Advantage Munic ,N/A,N/A
2639,OSN,Ossen Innovation Co. Ltd. ,Basic Materials,Steel & Iron
2653,OXGN,OXiGENE Inc. ,Healthcare,Biotechnology
5507,PALL, ETFS Physical Palladium Shares ,N/A,N/A
5519,PCM, PCM Fund  Inc. Common ,N/A,N/A
5523,PCQ, PIMCO California Municipal Inco ,N/A,N/A
5532,PERM, Global X Permanent ETF ,N/A,N/A
5539,PFLT, PennantPark Floating Rate Capit ,N/A,N/A
5551,PHYS, Sprott Physical Gold Trust ETV ,N/A,N/A
5555,PJA, Preferred Plus Trust Ser QWS 2  ,N/A,N/A
10559,PLK,PowerShares Active Low Duration Fund ETF,Fixed Income ETF,
2792,PMTI,Palomar Medical Technologies I ,Healthcare,Medical Appliances & Equipment
2814,POWR,PowerSecure International Inc ,Services,Business Services
2845,PRSC,The Providence Service Corporat ,Healthcare,Specialized Health Services
5586,PSF, Cohen & Steers Select Preferred ,N/A,N/A
2873,PTN,Palatin Technologies Inc. Comm ,Healthcare,Diagnostic Substances
2911,QADB,QAD Inc. ,NULL,NULL
5615,RADA, Rada Electronics Industries Lim ,Services,Electronics Wholesale
2965,RDNT,RadNet Inc. ,Healthcare,Medical Laboratories & Research
10705,REK,ProShares Short Real Estate ETF,Commodity Based ETF,
3060,RST,Rosetta Stone Rosetta Stone In ,Technology,Multimedia & Graphics Software
3061,RSTI,Rofin-Sinar Technologies Inc. ,Technology,Scientific & Technical Instruments
3100,SAPE,Sapient Corporation ,Technology,Business Software & Services
10708,SBB,ProShares Short SmallCap600 ETF,Commodity Based ETF,
10841,SCHZ,Schwab U.S. Aggregate Bond ETF,Fixed Income ETF,
10813,SDD,ProShares UltraShort SmallCap600 ETF,Commodity Based ETF,
10789,SIJ,ProShares UltraShort Industrials ETF,Commodity Based ETF,
3244,SLXP,Salix Pharmaceuticals Ltd. ,Healthcare,Drugs - Generic
10769,SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
3257,SMS,Sims Metal Management Ltd Spons ,Services,Wholesale Other
5723,SN, Sanchez Energy Corporation Comm ,Basic Materials,Independent Oil & Gas
5739,SQNS, Sequans Communications S.A. Ame ,Technology,Semiconductor - Integrated Circuits
10541,STPZ,PIMCO 1-5 Year U.S. TIPS Index Fund ETF,Fixed Income ETF,
3405,SVM,Silvercorp Metals Inc Ordinary  ,Basic Materials,Silver
5768,SYBTP, S.Y. Bancorp  Inc. ,N/A,N/A
10778,SZK,ProShares UltraShort Consumer Goods ETF,Commodity Based ETF,
