price_date,close_price,dma_10,dma_50,dma_200,ema_12,ema_26,ema_diff,ema_macd_9,signalstrength1,signalstrength2
2012-08-28,52.29,52.845,49.2316,51.8449,52.5532,51.6559,0.897312,1.13789,21.1422018603325,26.8105404400042
2012-08-27,52.61,52.865,49.1056,51.8548,52.6011,51.6052,0.99593,1.19803,16.8696649637536,20.2930313662253
2012-08-24,52.57,52.884,48.9854,51.8576,52.5995,51.5248,1.07471,1.24856,13.923532395158,16.1757711283853
2012-08-23,52.59,52.94,48.8498,51.8769,52.6049,51.4412,1.16369,1.29202,9.93247700063285,11.0278118792083
2012-08-22,53.09,52.977,48.7,51.8904,52.6076,51.3493,1.25835,1.3241,4.96575562916632,5.22522766613413
2012-08-21,53.14,52.899,48.5552,51.9002,52.5199,51.21,1.30994,1.34054,2.282640738124,2.33596236673433
2012-08-20,53.15,52.823,48.3946,51.9109,52.4072,51.0556,1.35169,1.34819,-0.259783804699169,-0.259110677123755
2012-08-17,53.36,52.663,48.2494,51.9105,52.2722,50.888,1.38422,1.34731,-2.73997461873915,-2.66690217600988
2012-08-16,53.2,52.46,48.106,51.9011,52.0744,50.6902,1.38426,1.33808,-3.45167910289859,-3.33651336820291
2012-08-15,52.45,52.126,47.969,51.9037,51.8698,50.4894,1.38035,1.32653,-4.05675025391422,-3.89859403067569
2012-08-14,52.49,51.951,47.8276,51.9229,51.7643,50.3326,1.43166,1.31308,-9.03061085995239,-8.28263804882468
2012-08-13,52.8,51.735,47.673,51.9407,51.6323,50.16,1.47231,1.28344,-14.7160322555896,-12.8282263309125
2012-08-10,53.13,51.613,47.5162,51.9403,51.42,49.9488,1.47121,1.23622,-19.0089861784036,-15.9727317985112
2012-08-09,52.96,51.476,47.3778,51.9315,51.1091,49.6943,1.41486,1.17747,-20.1615377941196,-16.7786948837686
2012-08-08,52.31,51.204,47.2598,51.9295,50.7726,49.433,1.33966,1.11812,-19.8137585443561,-16.5371312819812
2012-08-07,52.38,50.785,47.1926,51.9204,50.4931,49.2028,1.2903,1.06273,-21.4133464171322,-17.636731915422
2012-08-06,51.55,50.37,47.099,51.9096,50.15,48.9486,1.20134,1.00584,-19.436172625971,-16.273271487724
2012-08-03,51.33,50.13,47.0224,51.9003,49.8954,48.7405,1.15497,0.956968,-20.6903205465422,-17.1433139400465
2012-08-02,49.86,49.944,46.9628,51.8993,49.6346,48.5333,1.10125,0.907468,-21.354477528857,-17.5967776086211
2012-08-01,50.7,49.845,46.9182,,49.5936,48.4272,1.16635,0.859023,-35.7760828797591,-26.3493261264885
2012-07-31,50.33,49.631,46.8654,,49.3924,48.2454,1.14701,0.782191,-46.6403068082686,-31.8059255490038
2012-07-30,51.58,49.372,46.781,,49.2219,48.0786,1.14325,0.690986,-65.4513599407771,-39.5592758888203
2012-07-27,51.76,48.912,46.6808,,48.7931,47.7985,0.99461,0.57792,-72.10176443979,-41.8948432484054
2012-07-26,50.24,48.425,46.5834,,48.2537,47.4816,0.772163,0.473747,-62.9906712318349,-38.6467953998656
2012-07-25,48.12,48.012,46.5264,,47.8926,47.2609,0.631714,0.399143,-58.2676336387414,-36.815887303744
2012-07-24,48.23,47.846,46.5364,,47.8513,47.1922,0.659039,0.341,-93.266541718249,-48.2579865552809
2012-07-23,49.15,47.609,46.5648,,47.7824,47.1092,0.673279,0.26149,-157.477648844818,-61.1616773538777
2012-07-20,49.47,47.38,46.5802,,47.5338,46.9459,0.587902,0.158543,-270.816390365968,-73.0324757486293
2012-07-19,48.87,47.104,46.587,,47.1818,46.744,0.437775,0.0512028,-754.981186145192,-88.3038361989151
2012-07-18,48.56,46.949,46.6152,,46.8748,46.5739,0.300911,-0.0454402,762.213073366497,-115.100879765425
2012-07-17,47.74,46.892,46.652,,46.5684,46.415,0.153416,-0.132028,216.199352862431,-186.058999070667
2012-07-16,46.98,46.746,46.7064,,46.3554,46.309,0.0463867,-0.203389,122.806889395569,-538.464002107319
2012-07-13,46.89,46.666,46.814,,46.2418,46.2553,-0.0134354,-0.265833,94.9459324776776,1878.60435299546
2012-07-12,46.11,46.431,46.9464,,46.124,46.2045,-0.0804901,-0.328932,75.5298350637676,308.66091528436
2012-07-11,46.46,46.213,47.1052,,46.1266,46.2121,-0.0855179,-0.391042,78.1307673875971,357.263415558926
2012-07-10,45.86,45.836,47.2434,,46.066,46.1923,-0.126274,-0.467423,72.9850351059196,270.165204330554
2012-07-09,46.86,45.515,47.3872,,46.1035,46.2189,-0.115349,-0.55271,79.1303117503719,379.16384185462
2012-07-06,46.71,45.237,47.5168,,45.966,46.1676,-0.201614,-0.66205,69.5469560892799,228.374399265875
2012-07-05,47.32,44.995,47.644,,45.8307,46.1242,-0.293484,-0.777159,62.2363437457242,164.804867745499
2012-07-03,47.99,44.939,47.7424,,45.5599,46.0285,-0.46859,-0.898078,47.8230432111396,91.655485782087
2012-07-02,46.28,44.839,47.8134,,45.1181,45.8716,-0.753513,-1.00545,25.057452457891,33.4355493370594
2012-06-29,46.18,44.81,47.9234,,44.9068,45.8389,-0.932098,-1.06844,12.7611097257484,14.6277763112661
2012-06-28,44.54,44.852,48.0364,,44.6753,45.8116,-1.13627,-1.10253,-3.06007551742802,-2.96921528735979
2012-06-27,43.93,44.977,48.1838,,44.6999,45.9133,-1.21342,-1.0941,-10.9054981185394,-9.83314470747273
2012-06-26,42.69,45.094,48.3386,,44.8399,46.072,-1.23213,-1.06427,-15.7717089035714,-13.6231114258735
2012-06-25,42.65,45.41,48.4976,,45.2308,46.3426,-1.11182,-1.02231,-8.75583839361457,-8.05091342491886
2012-06-22,44.08,45.656,48.675,,45.7,46.638,-0.937916,-0.999935,6.20234262623994,6.61247071611305
2012-06-21,44.29,45.837,48.8506,,45.9946,46.8426,-0.848019,-1.01544,16.4872231378549,19.7421565385982
2012-06-20,46.76,46.027,48.9874,,46.3045,47.0468,-0.742245,-1.05729,29.7973669051591,42.4447995631505
2012-06-19,46.99,45.986,49.0666,,46.2217,47.0697,-0.84803,-1.13605,25.352489993279,33.9629412836361
2012-06-18,45.99,45.825,49.162,,46.082,47.0761,-0.994133,-1.20805,17.7076698194953,21.5180075477925
2012-06-15,46.6,45.702,49.2936,,46.0987,47.163,-1.06431,-1.26153,15.6335063672016,18.5304683103766
2012-06-14,45.79,45.538,49.417,,46.0075,47.208,-1.2005,-1.31084,8.41718360046013,9.19078920191672
2012-06-13,45.1,45.58,49.576,,46.047,47.3214,-1.27437,-1.33842,4.78519459069297,5.02568331691956
2012-06-12,45.85,45.776,49.7496,,46.2192,47.4991,-1.2799,-1.35443,5.50285932662229,5.82330776085862
2012-06-11,45.11,46.086,49.8992,,46.2863,47.631,-1.3447,-1.37306,2.06574682442237,2.1093200360847
2012-06-08,45.89,46.345,50.053,,46.5002,47.8327,-1.33244,-1.38015,3.45732786044444,3.58113959746915
2012-06-07,46.19,46.528,50.1922,,46.6112,47.9881,-1.37684,-1.39208,1.09458157244978,1.10669525477169
2012-06-06,46.35,46.744,50.3384,,46.6878,48.1319,-1.44407,-1.39589,-3.45151047778136,-3.33635580750912
2012-06-05,45.38,46.872,50.5064,,46.7492,48.2744,-1.52511,-1.38384,-10.2085846762818,-9.26296686076469
2012-06-04,44.76,47.14,50.6916,,46.9982,48.5059,-1.50768,-1.34852,-11.8027730400242,-10.5567802292336
2012-06-01,44.96,47.275,50.8702,,47.4052,48.8056,-1.40043,-1.30873,-7.00732138385696,-6.54845041744413
2012-05-31,46.21,47.436,51.075,,47.8498,49.1133,-1.26349,-1.2858,1.73535560479799,1.76600201982996
2012-05-30,47.06,47.504,51.2772,,48.148,49.3456,-1.19767,-1.29138,7.25701536717279,7.8248671809556
2012-05-29,48.95,47.537,51.4852,,48.3458,49.5285,-1.18267,-1.31481,10.0495113420577,11.1722698697872
2012-05-25,47.7,47.504,51.6548,,48.236,49.5748,-1.33886,-1.34784,0.666579106684762,0.671052200447896
2012-05-24,47.72,47.699,51.821,,48.3334,49.7248,-1.39144,-1.35009,-3.06272851924606,-2.97171301715937
2012-05-23,48.35,47.919,51.98,,48.4449,49.8852,-1.44025,-1.33975,-7.50146548450324,-6.97801230029241
2012-05-22,47.63,48.065,52.1468,,48.4622,50.008,-1.54577,-1.31462,-17.5831114323191,-14.9537728829705
2012-05-21,48.06,48.33,52.3076,,48.6135,50.1982,-1.58477,-1.25683,-26.0925451822085,-20.6931703571403
2012-05-18,46.11,48.564,52.4842,,48.7141,50.3693,-1.65514,-1.17485,-40.8803908284344,-29.0178005526823
2012-05-17,46.57,48.999,52.6964,,49.1876,50.71,-1.52242,-1.05478,-44.3352490620645,-30.7168549264083
2012-05-16,46.89,49.578,52.8798,,49.6635,51.0412,-1.37768,-0.937873,-46.893894112417,-31.9236510106604
2012-05-15,47.39,50.24,53.042,,50.1678,51.3733,-1.20549,-0.827921,-45.6049090103946,-31.3209968814574
2012-05-14,48.62,50.906,53.2238,,50.6729,51.692,-1.01918,-0.733529,-38.9420984935609,-28.0275732954801
2012-05-11,49.65,51.381,53.4026,,51.0461,51.9378,-0.891708,-0.662116,-34.6755532246,-25.7474741290063
2012-05-10,49.92,51.721,53.5776,,51.2999,52.1208,-0.820927,-0.604718,-35.7535881960533,-26.3371220393957
2012-05-09,49.81,52.063,53.7302,,51.5508,52.2969,-0.746059,-0.550666,-35.4830567163197,-26.1900325961907
2012-05-08,50.28,52.389,53.9058,,51.8673,52.4958,-0.628532,-0.501818,-25.2511728685553,-20.1604282740371
2012-05-07,50.4,52.585,54.0768,,52.1559,52.6731,-0.517204,-0.470139,-10.0108815997511,-9.09990125901668
2012-05-04,50.46,52.699,54.2584,,52.4751,52.8549,-0.379791,-0.458373,17.1436951263938,20.6908757909803
2012-05-03,52.36,52.831,54.4384,,52.8415,53.0465,-0.204937,-0.478019,57.1278238549324,133.251514132681
2012-05-02,53.51,52.778,54.5736,,52.9291,53.1014,-0.172272,-0.546289,68.4650807046869,217.108786813552
2012-05-01,54.05,52.618,54.6644,,52.8235,53.0687,-0.245201,-0.639793,61.6749293945516,160.925807624693
2012-04-30,53.37,52.38,54.7418,,52.6005,52.9902,-0.389679,-0.738441,47.2294766549329,89.4997314051609
2012-04-27,53.05,52.107,54.8242,,52.4606,52.9598,-0.499249,-0.825631,39.531306987195,65.3748328557784
2012-04-26,53.34,51.954,54.8922,,52.3534,52.9526,-0.599205,-0.907227,33.9520588670072,51.4051737035104
2012-04-25,53.07,51.906,54.9692,,52.174,52.9216,-0.747566,-0.984233,24.0458234159625,31.6583293999081
2012-04-24,52.24,51.712,55.0524,,52.0111,52.9097,-0.898605,-1.0434,13.8772778446652,16.1133757704912
2012-04-23,51.54,51.56,55.1428,,51.9695,52.9633,-0.993824,-1.0796,7.94556898611046,8.63138134536033
2012-04-20,51.78,51.582,55.2602,,52.0476,53.0772,-1.02967,-1.10105,6.48351993382639,6.93302392181416
2012-04-19,51.83,51.661,55.3774,,52.0962,53.181,-1.08482,-1.1189,3.04586196503244,3.14154921776924
2012-04-18,51.91,51.755,55.4976,,52.1446,53.2891,-1.14444,-1.12742,-1.50891597562912,-1.48648614865653
2012-04-17,51.67,51.938,55.6216,,52.1873,53.3994,-1.2121,-1.12317,-7.91799911906897,-7.33705144990024
2012-04-16,50.64,52.149,55.7334,,52.2814,53.5378,-1.25641,-1.10094,-14.1216611803121,-12.3742162830945
2012-04-13,51.52,52.418,55.8456,,52.5798,53.7696,-1.18982,-1.06207,-12.0289065144717,-10.7373238646383
2012-04-12,52.86,52.546,55.9248,,52.7725,53.9496,-1.17712,-1.03013,-14.269856932853,-12.4878575294255
2012-04-11,51.13,52.545,55.9634,,52.7566,54.0368,-1.2802,-0.993378,-28.8730601068371,-22.4042636086247
2012-04-10,50.72,52.782,56.0398,,53.0523,54.2693,-1.21701,-0.921673,-32.0431918288106,-24.2672048327592
2012-04-09,51.76,53.185,56.1354,,53.4763,54.5532,-1.0769,-0.847839,-27.0175201296984,-21.2707035235066
2012-04-05,52.57,53.473,56.1942,,53.7884,54.7767,-0.988293,-0.790574,-25.0095467853552,-20.0061094760205
2012-04-04,52.77,53.585,56.257,,54.0099,54.9532,-0.943371,-0.741144,-27.28579666134,-21.4366389471854
2012-04-03,53.74,53.828,56.298,,54.2353,55.1279,-0.892616,-0.690587,-29.2546752664889,-22.633359455798
2012-04-02,53.78,54.086,56.3118,,54.3253,55.2389,-0.91354,-0.64008,-42.722772461625,-29.9340965178575
2012-03-30,53.33,54.454,56.3288,,54.4245,55.3556,-0.931057,-0.571715,-62.8532225413955,-38.5950130802103
2012-03-29,52.8,54.864,56.3574,,54.6235,55.5176,-0.894047,-0.48188,-85.5331521287722,-46.1012768593543
2012-03-28,52.85,55.185,56.3806,,54.9551,55.735,-0.779938,-0.378838,-105.876321440714,-51.4271484451422
2012-03-27,53.5,55.467,56.3666,,55.3378,55.9658,-0.628071,-0.278563,-125.468151731305,-55.6478379619788
2012-03-26,54.75,55.786,56.3394,,55.6719,56.1631,-0.491169,-0.191186,-156.906616560129,-61.0753505149235
2012-03-23,54.64,55.878,56.3048,,55.8395,56.2761,-0.436604,-0.11619,-275.76741279878,-73.3877934610714
2012-03-22,53.69,56.103,56.2838,,56.0576,56.407,-0.349411,-0.0360863,-868.265533940542,-89.6722545113187
2012-03-21,55.2,56.406,56.3022,,56.4881,56.6244,-0.136341,0.0422449,422.739631997576,-130.984728891539
2012-03-20,56.32,56.46,56.2628,,56.7223,56.7384,-0.0160789,0.0868914,118.504645153999,-640.404850607948
2012-03-19,57.46,56.328,56.1936,,56.7955,56.7719,0.0236664,0.112634,78.9882579713961,375.924365832527
2012-03-16,57.43,56.23,56.1012,,56.6747,56.7168,-0.0420341,0.134876,131.165129344837,-420.871442224794
2012-03-15,56.01,56.243,56.0198,,56.5374,56.6597,-0.122314,0.179103,168.292878545782,-246.428151996788
2012-03-14,55.67,56.482,55.965,,56.6333,56.7117,-0.0784035,0.254457,130.812082748068,-424.54800546149
2012-03-13,56.69,56.67,55.8856,,56.8084,56.795,0.0133781,0.337672,96.0381201723261,2424.05434666382
2012-03-12,55.67,56.86,55.7804,,56.8299,56.8034,0.0264816,0.418745,93.6759554913597,1481.26654332325
2012-03-09,56.89,57.176,55.684,,57.0408,56.8941,0.146709,0.516811,71.6125746425645,252.268649730882
2012-03-08,56.72,57.435,55.591,,57.0682,56.8944,0.173748,0.609337,71.4857172202808,250.701438898281
2012-03-07,55.74,57.709,55.5028,,57.1315,56.9084,0.223076,0.718234,68.9410782131148,221.968678391874
2012-03-06,55,58.047,55.428,,57.3845,57.0019,0.38261,0.842024,54.5606184891538,120.073417980239
2012-03-05,56.48,58.352,55.3588,,57.818,57.162,0.655987,0.956877,31.4450546380504,45.868397198816
2012-03-02,57.56,58.496,55.2526,,58.0613,57.2166,0.844772,1.0321,18.150020518906,22.1747404629446
2012-03-01,58.4,58.489,55.068,,58.1525,57.1891,0.963425,1.07893,10.705791544697,11.9893459272399
2012-02-29,57.55,58.294,54.8934,,58.1075,57.0922,1.01531,1.10781,8.3499363016338,9.11067157477889
2012-02-28,58.59,58.258,54.7128,,58.2089,57.0556,1.15324,1.13094,-1.971804500579,-1.93367618650683
2012-02-27,58.83,58.122,54.5228,,58.1396,56.9329,1.20675,1.12537,-7.23126893672366,-6.74361966283433
2012-02-24,59.48,57.915,54.3702,,58.0141,56.7811,1.23301,1.10503,-11.5811228781264,-10.3791058732899
2012-02-23,59.46,57.708,54.2274,,57.7476,56.5652,1.18245,1.07304,-10.1963498945545,-9.25289259064499
2012-02-22,59.12,57.526,54.1238,,57.4363,56.3336,1.10271,1.04569,-5.45333082531051,-5.17132155298562
2012-02-21,58.05,57.398,53.9934,,57.1302,56.1107,1.01949,1.03143,1.15807411119546,1.17164260083142
2012-02-17,57.92,57.404,53.9192,,56.963,55.9556,1.00735,1.03442,2.6166596042276,2.68696842149111
2012-02-16,57.49,57.338,53.8718,,56.789,55.7985,0.990528,1.04119,4.86536789488737,5.11419215823709
2012-02-15,56.45,57.214,53.8418,,56.6616,55.6632,0.998383,1.05385,5.2635436853448,5.55598540424882
2012-02-14,57.19,57.117,53.8088,,56.7001,55.6003,1.0998,1.06772,-3.0045379512621,-2.91689862507197
2012-02-13,57.23,56.877,53.7612,,56.611,55.4731,1.13789,1.0597,-7.37869444599748,-6.87165595006219
2012-02-10,56.76,56.649,53.7154,,56.4985,55.3326,1.16586,1.04015,-12.0862622364102,-10.7830005169751
2012-02-09,57.41,56.523,53.6076,,56.4509,55.2184,1.23246,1.00872,-22.1802938082627,-18.1537407685974
2012-02-08,57.64,56.252,53.4742,,56.2765,55.0431,1.23345,0.952788,-29.4571708957135,-22.754375591479
2012-02-07,57.84,56.059,53.2938,,56.0286,54.8353,1.19336,0.882622,-35.2062303361313,-26.0389112606767
2012-02-06,58.11,55.757,53.1116,,55.6993,54.5949,1.1044,0.804937,-37.2033927108832,-27.1155049272569
2012-02-03,57.26,55.389,52.9644,,55.261,54.3137,0.947258,0.730071,-29.7487801827415,-22.9279844795786
2012-02-02,56.25,55.126,52.8506,,54.8975,54.078,0.819546,0.675774,-21.2751263361948,-17.5428605839722
2012-02-01,55.48,54.977,52.7848,,54.6516,53.9042,0.747448,0.639831,-16.8195587608129,-14.3978961564569
2012-01-31,54.79,54.825,52.7436,,54.501,53.7781,0.722805,0.612927,-17.9268480770873,-15.2016681268109
2012-01-30,54.95,54.561,52.7604,,54.4484,53.6972,0.751175,0.585457,-28.3056540978758,-22.0611120350809
2012-01-27,55.5,54.28,52.7738,,54.3572,53.597,0.760147,0.544028,-39.7257800578311,-28.431245859847
2012-01-26,54.7,54.032,52.7682,,54.1494,53.4448,0.70459,0.489998,-43.7944288285724,-30.4562764950949
2012-01-25,55.71,53.921,52.7918,,54.0493,53.3444,0.704987,0.43635,-61.5643989068594,-38.1051762166681
2012-01-24,54.82,53.811,52.763,,53.7474,53.1551,0.592319,0.369191,-60.4371458365253,-37.670294819447
2012-01-23,54.43,53.652,52.73,,53.5524,53.0219,0.530518,0.313409,-69.2731299734849,-40.9238784586401
2012-01-20,54.63,53.495,52.77,,53.3928,52.9092,0.483585,0.259132,-86.6172346192091,-46.414381177575
2012-01-19,54.76,53.316,52.7832,,53.1678,52.7715,0.396313,0.203019,-95.210046014679,-48.7731282064856
2012-01-18,53.96,53.176,52.7888,,52.8783,52.6124,0.265869,0.154695,-71.8662153866427,-41.8152079656652
2012-01-17,52.15,53.107,52.8156,,52.6816,52.5046,0.177006,0.126902,-39.4822532784093,-28.3062915535226
2012-01-13,52.14,53.062,52.8338,,52.7783,52.533,0.245293,0.114376,-114.462324506836,-53.3717634414559
2012-01-12,53.02,52.991,52.8206,,52.8943,52.5644,0.32991,0.0816463,-304.072425277304,-75.2519613454512
2012-01-11,53.59,52.774,52.8346,,52.8714,52.5279,0.343491,0.0195804,-1654.25368446797,-94.2995701884287
2012-01-10,54.61,52.639,52.8884,,52.7407,52.4429,0.297806,-0.0613972,585.047840916779,-120.616523065228
2012-01-09,53.23,52.409,52.9174,,52.4008,52.2695,0.131233,-0.151198,186.795491635293,-215.213357417447
2012-01-06,52.86,52.286,52.9072,,52.25,52.1927,0.0573235,-0.221806,125.843995036926,-486.937080962601
2012-01-05,52.84,52.154,52.8774,,52.1391,52.1393,-0.0001297,-0.291588,99.9555195832905,224718.037683824
2012-01-04,53.36,51.987,52.8716,,52.0117,52.0832,-0.0715866,-0.364453,80.3577676893698,409.107103604924
2012-01-03,53.27,51.484,52.8146,,51.7665,51.9811,-0.214642,-0.437669,50.9580347358707,103.906999773402
2011-12-30,51.7,51.124,52.7534,,51.4931,51.878,-0.38485,-0.493426,22.0046061308736,28.2126995445354
2011-12-29,51.43,50.806,52.7134,,51.4555,51.8922,-0.436752,-0.52057,16.1010745835475,19.1910379109457
2011-12-28,50.85,50.572,52.7074,,51.4601,51.9292,-0.46909,-0.541524,13.3761102584491,15.4415950361473
2011-12-27,52.24,50.607,,,51.571,52.0155,-0.444435,-0.559633,20.5845933951001,25.9201511080974
2011-12-23,52.31,50.617,,,51.4494,51.9975,-0.548126,-0.588433,6.84988286889612,7.35359555077668
2011-12-22,52,50.814,,,51.2929,51.9725,-0.67963,-0.59851,-13.5536998477891,-11.935938561189
2011-12-21,51.54,50.874,,,51.1643,51.9703,-0.805973,-0.57823,-39.3862913904691,-28.2569333020953
2011-12-20,51.17,51.154,,,51.096,52.0047,-0.90876,-0.521294,-74.3276054100513,-42.636738590666
2011-12-19,48.33,51.592,,,51.0825,52.0715,-0.988945,-0.424428,-133.00643537135,-57.0827304230345
2011-12-16,49.67,52.358,,,51.583,52.3708,-0.787849,-0.283299,-178.098583577988,-64.0415284704401
2011-12-15,48.52,52.871,,,51.9308,52.5869,-0.65609,-0.157161,-317.463172130893,-76.0457911797197
2011-12-14,49.09,53.5,,,52.5509,52.9122,-0.36137,-0.0324289,-1014.34651635411,-91.026130693424
2011-12-13,51.2,54.085,,,53.1801,53.218,-0.0378799,0.0498064,176.054340043302,-231.484935564577
2011-12-12,52.34,54.102,,,53.5401,53.3794,0.160656,0.071728,-123.979448163837,-55.3530465318176
2011-12-09,54.28,53.942,,,53.7583,53.4626,0.29567,0.049496,-497.360520065471,-83.2596904815471
2011-12-08,52.6,53.376,,,53.6634,53.3972,0.26614,-0.0120475,2309.08524059275,-104.526760586801
2011-12-07,54.34,52.989,,,53.8567,53.461,0.39566,-0.0815944,584.91121923514,-120.622331683258
2011-12-06,55.55,52.63,,,53.7688,53.3907,0.378021,-0.200908,288.156580576552,-153.147224345584
2011-12-05,55.99,52.232,,,53.4449,53.218,0.226891,-0.34564,165.643691412611,-252.337563363765
2011-12-02,54.8,51.929,,,52.9821,52.9962,-0.01408,,,
2011-12-01,54.81,51.791,,,52.6516,52.8519,-0.200222,,,
2011-11-30,54.94,51.873,,,52.2592,52.6952,-0.43597,,,
2011-11-29,51.37,51.941,,,51.7718,52.5156,-0.743809,,,
2011-11-28,50.74,52.326,,,51.8449,52.6073,-0.762405,,,
2011-11-25,48.62,52.84,,,52.0458,52.7567,-0.710846,,,
2011-11-23,48.73,53.405,,,52.6687,53.0876,-0.418915,,,
2011-11-22,50.75,53.849,,,53.3848,53.4362,-0.0513992,,,
2011-11-21,51.57,54.417,,,53.8638,,,,,
2011-11-18,52.96,54.789,,,54.2809,,,,,
2011-11-17,53.42,54.997,,,54.5211,,,,,
2011-11-16,55.63,55.185,,,54.7213,,,,,
2011-11-15,55.62,54.928,,,54.5561,,,,,
2011-11-14,55.22,54.514,,,54.3627,,,,,
2011-11-11,55.88,54.364,,,54.2068,,,,,
2011-11-10,54.27,54.404,,,53.9026,,,,,
2011-11-09,53.17,54.583,,,53.8358,,,,,
2011-11-08,56.43,54.538,,,53.9569,,,,,
