2485,NRGY,Inergy L.P. Common Units Repre ,Utilities,Gas Utilities
2564,OCR,Omnicare Inc. Common ,Services,Drugs Wholesale
2628,ORI,Old Republic International Corp ,Financial,Surety & Title Insurance
2648,OVRL,Overland Storage Inc. ,Technology,Data Storage Devices
2672,PAY,Verifone Systems Inc. Common S ,Consumer Goods,Business Equipment
2674,PBCT,People's United Financial Inc. ,Financial,Savings & Loans
2690,PCL,Plum Creek Timber Company Inc. ,Financial,REIT - Industrial
2704,PDM,Piedmont Office Realty Trust I ,Financial,REIT - Office
10494,PEK,Market Vectors China ETF,Global Equity ETF,
2746,PHM,PulteGroup Inc. Common ,Industrial Goods,Residential Construction
2755,PJC,Piper Jaffray Companies Common  ,Financial,Investment Brokerage - National
2775,PLNR,Planar Systems Inc. ,Technology,Diversified Electronics
2876,PTR,PetroChina Company Limited Comm ,Basic Materials,Major Integrated Oil & Gas
5596,PTY, Pimco Corporate & Income Opport ,N/A,N/A
2893,PVTB,PrivateBancorp Inc. ,Financial,Regional - Midwest Banks
5598,PWX, Providence and Worcester Railro ,Services,Railroads
5600,PYC, Merrill Lynch Depositor Inc Ser ,N/A,N/A
10244,QLTB,iShares Baa - Ba Rated Corporate Bd ETF,Fixed Income ETF,
10243,QLTC,iShares B - Ca Rated Corporate Bond ETF,Fixed Income ETF,
2995,RGS,Regis Corporation Common ,Services,Personal Services
3054,RRTS,Roadrunner Transportation Syste ,Services,Air Delivery & Freight Services
5659,RSE, Rouse Properties  Inc. Common S ,Financial,Property Management
10832,RWK,REVENUESHARES MID CAP FUND ETF,US Equity ETF,
3098,SANW,S&W Seed Company ,Consumer Goods,Farm Products
3125,SCHS,School Specialty Inc. ,Services,Education & Training Services
3163,SFI,iStar Financial Inc. Common Sto ,Financial,REIT - Diversified
3193,SHOO,Steven Madden Ltd. ,Consumer Goods,Textile - Apparel Footwear & Accessories
3215,SIRI,Sirius XM Radio Inc. ,Services,Broadcasting - Radio
3222,SJT,San Juan Basin Royalty Trust Co ,Basic Materials,Independent Oil & Gas
3304,SPF,Standard Pacific Corp Common St ,Industrial Goods,Residential Construction
3305,SPG,Simon Property Group Inc. Comm ,Financial,REIT - Retail
3338,SSD,Simpson Manufacturing Company  ,Industrial Goods,Small Tools & Accessories
3339,SSI,Stage Stores Inc. Common ,Services,Apparel Stores
5754,STSI, Star Scientific  Inc. ,Consumer Goods,Cigarettes
10183,TAO,Guggenheim China Real Estate ETF,Global Equity ETF,
3457,TC,Thompson Creek Metals Company I ,Basic Materials,Industrial Metals & Minerals
3464,TCK,Teck Resources Ltd Ordinary Sha ,Basic Materials,Industrial Metals & Minerals
3470,TDBK,TIDELANDS BANCSHARES ,Financial,Regional - Mid-Atlantic Banks
10030,TDV,DBX TDX Independence 2040 ETF,Fixed Income ETF,
3520,THTI,THT Heat Transfer Technology I ,Industrial Goods,Diversified Machinery
3560,TOL,Toll Brothers Inc. Common ,Industrial Goods,Residential Construction
