10769,SMDD,ProShares UltraPro Short MidCap400 ETF,Commodity Based ETF,
5727,SOXS, Direxion Daily Semiconductor Be ,N/A,N/A
5745,SSAM, Rockledge SectorSAM ETF ,N/A,N/A
10871,SST,SPDR Barclays Capital Short Term Treasury ETF,Fixed Income ETF,
3384,STS,Supreme Industries Inc. Common ,Consumer Goods,Trucks & Other Vehicles
3444,TACT,TransAct Technologies Incorpora ,Technology,Computer Peripherals
3453,TBAC,Tandy Brands Accessories Inc. ,Consumer Goods,Textile - Apparel Footwear & Accessories
3541,TLK,P.T. Telekomunikasi Indonesia  ,Technology,Telecom Services - Foreign
10816,TPS,ProShares UltraShort TIPS ETF,Commodity Based ETF,
5822,TRIP, TripAdvisor  Inc. ,Technology,Internet Information Providers
3591,TRNO,Terreno Realty Corporation Comm ,Financial,REIT - Industrial
3614,TSRI,TSR Inc. ,Technology,Business Software & Services
5835,TSRO, TESARO  Inc. ,Healthcare,Biotechnology
5842,TUMI, Tumi Holdings  Inc. Common Stoc ,Consumer Goods,Textile - Apparel Footwear & Accessories
5854,TYO, Direxion Daily 10-Yr Treasury B ,N/A,N/A
5916,VIDE, Video Display Corporation ,Technology,Computer Peripherals
5921,VKI, Invesco Van Kampen Advantage Mu ,N/A,N/A
3790,VMED,Virgin Media Inc. ,Services,CATV Systems
5924,VMM, Delaware Investments Minnesota  ,Financial,Closed-End Fund - Debt
3795,VNR,Vanguard Natural Resources LLC  ,Basic Materials,Oil & Gas Drilling & Exploration
3806,VRA,Vera Bradley Inc. ,Consumer Goods,Textile - Apparel Footwear & Accessories
5981,XMPT, Market Vectors CEF Municipal In ,N/A,N/A
5985,XVZ, iPath S&P 500 Dynamic VIX ETN ,N/A,N/A
5991,YOD, You On Demand Holdings  Inc. ,Services,CATV Systems
3997,YONG,Yongye International Inc. ,Basic Materials,Agricultural Chemicals
4026,ZUMZ,Zumiez Inc. ,Services,Apparel Stores
