ticker_id,price_date,ema_macd_9
13,2012-07-24,11.7,12.106,12.454,,12.0873,12.217,-0.0800448
13,2012-07-23,11.75,12.184,12.5102,,12.1577,12.2584,-0.067618
13,2012-07-20,11.78,12.266,12.5666,,12.2318,12.2991,-0.0593353
13,2012-07-19,12.4,12.345,12.6108,,12.314,12.3406,-0.0573621
13,2012-07-18,12.34,12.366,12.6382,,12.2984,12.3359,-0.0650484
13,2012-07-17,12.35,12.388,12.6678,,12.2908,12.3356,-0.0719213
13,2012-07-16,12.14,12.411,12.6926,,12.28,12.3345,-0.0786819
13,2012-07-13,12.21,12.444,12.7202,,12.3054,12.3501,-0.0847065
13,2012-07-12,12.04,12.445,12.7454,,12.3228,12.3613,-0.0947216
13,2012-07-11,12.35,12.462,12.7754,,12.3742,12.387,-0.108774
13,2012-07-10,12.48,12.409,12.8004,,12.3786,12.39,-0.132758
13,2012-07-09,12.57,12.364,12.8236,,12.3602,12.3828,-0.163105
13,2012-07-06,12.57,12.299,12.8486,,12.3221,12.3678,-0.198246
13,2012-07-05,12.61,12.238,12.8738,,12.277,12.3516,-0.236382
13,2012-07-03,12.56,12.161,12.8974,,12.2164,12.3309,-0.276823
13,2012-07-02,12.58,12.087,12.9178,,12.1539,12.3126,-0.317391
13,2012-06-29,12.47,11.992,12.9414,,12.0764,12.2912,-0.35706
13,2012-06-28,12.22,11.907,12.9642,,12.0048,12.2769,-0.392616
13,2012-06-27,12.21,11.846,12.996,,11.9657,12.2815,-0.42274
13,2012-06-26,11.82,11.791,13.0352,,11.9213,12.2872,-0.449484
13,2012-06-25,12.03,11.773,13.0834,,11.9397,12.3246,-0.470371
13,2012-06-22,11.92,11.741,13.1282,,11.9233,12.3482,-0.491735
13,2012-06-21,11.96,11.728,13.1704,,11.9239,12.3825,-0.508433
13,2012-06-20,11.84,11.721,13.209,,11.9173,12.4163,-0.520884
13,2012-06-19,11.82,11.744,13.248,,11.9314,12.4624,-0.526366
13,2012-06-18,11.63,11.779,13.296,,11.9517,12.5138,-0.525215
13,2012-06-15,11.62,11.836,13.3534,,12.0102,12.5845,-0.515997
13,2012-06-14,11.61,11.896,13.4168,,12.0811,12.6617,-0.501402
13,2012-06-13,11.66,12.003,13.4852,,12.1668,12.7458,-0.48162
13,2012-06-12,11.64,12.127,13.5532,,12.2589,12.8327,-0.457257
13,2012-06-11,11.71,12.29,13.6216,,12.3714,12.9281,-0.428119
13,2012-06-08,11.79,12.434,13.6824,,12.4917,13.0255,-0.395994
13,2012-06-07,11.89,12.589,13.7472,,12.6193,13.1243,-0.361555
13,2012-06-06,12.07,12.71,13.8114,,12.7519,13.223,-0.325704
13,2012-06-05,12.17,12.829,13.875,,12.8759,13.3152,-0.289368
13,2012-06-04,12.2,12.966,13.9292,,13.0043,13.4068,-0.2519
13,2012-06-01,12.22,13.1,13.9704,,13.1505,13.5033,-0.214252
13,2012-05-31,12.68,13.269,14.02,,13.3197,13.606,-0.179611
13,2012-05-30,12.9,13.419,14.058,,13.436,13.6801,-0.152932
13,2012-05-29,13.27,13.562,14.0904,,13.5335,13.7425,-0.130152
13,2012-05-25,13.15,13.692,14.1146,,13.5814,13.7803,-0.110438
13,2012-05-24,13.34,13.828,14.1416,,13.6598,13.8307,-0.0883203
13,2012-05-23,13.1,13.951,14.1662,,13.7179,13.87,-0.0676556
13,2012-05-22,13.26,14.04,14.2058,,13.8303,13.9316,-0.046556
13,2012-05-21,13.54,14.091,14.2378,,13.934,13.9853,-0.0328785
13,2012-05-18,13.54,14.119,14.2662,,14.0056,14.0209,-0.028271
13,2012-05-17,13.91,14.124,14.2908,,14.0903,14.0594,-0.0315169
13,2012-05-16,14.18,14.085,14.2998,,14.1231,14.0714,-0.047114
13,2012-05-15,14.33,14.014,14.2932,,14.1128,14.0627,-0.0718298
13,2012-05-14,14.57,13.935,14.2894,,14.0733,14.0413,-0.102314
13,2012-05-11,14.51,13.838,14.2726,,13.983,13.999,-0.135896
13,2012-05-10,14.57,13.751,14.2584,,13.8872,13.9581,-0.165879
13,2012-05-09,13.99,13.676,14.2372,,13.7631,13.9091,-0.189644
13,2012-05-08,13.77,13.66,14.2274,,13.7218,13.9026,-0.200552
13,2012-05-07,13.82,13.662,14.2222,,13.713,13.9132,-0.205484
13,2012-05-04,13.59,13.638,14.216,,13.6935,13.9207,-0.206785
13,2012-05-03,13.52,13.655,14.2186,,13.7123,13.9472,-0.201667
13,2012-05-02,13.47,13.664,14.2042,,13.7473,13.9814,-0.193361
13,2012-05-01,13.54,13.698,14.1918,,13.7977,14.0223,-0.183175
13,2012-04-30,13.6,13.761,14.1836,,13.8445,14.0609,-0.172803
13,2012-04-27,13.64,13.824,14.1784,,13.8889,14.0978,-0.161886
13,2012-04-26,13.82,13.887,14.167,,13.9341,14.1344,-0.150127
13,2012-04-25,13.83,13.908,14.1538,,13.9548,14.1596,-0.137563
13,2012-04-24,13.79,13.914,14.1466,,13.9775,14.186,-0.120748
13,2012-04-23,13.58,13.914,14.1454,,14.0116,14.2177,-0.0988067
13,2012-04-20,13.76,13.978,14.1896,,14.0901,14.2687,-0.0719929
13,2012-04-19,13.61,14.052,14.226,,14.1501,14.3094,-0.0453366
13,2012-04-18,13.81,14.17,14.2666,,14.2483,14.3653,-0.0168578
13,2012-04-17,14.17,14.292,14.3036,,14.328,14.4097,0.00817026
13,2012-04-16,14.23,14.381,14.3362,,14.3567,14.4289,0.0306491
13,2012-04-13,14.27,14.464,14.3578,,14.3797,14.4448,0.0563663
13,2012-04-12,14.03,14.512,14.3688,,14.3997,14.4588,0.0867249
13,2012-04-11,13.89,14.612,14.3794,,14.4669,14.4931,0.123184
13,2012-04-10,13.79,14.733,14.387,,14.5718,14.5413,0.160517
13,2012-04-09,14.22,14.879,14.3988,,14.714,14.6014,0.193009
13,2012-04-05,14.5,14.945,14.402,,14.8038,14.6319,0.213112
13,2012-04-04,14.79,14.921,14.3954,,14.859,14.6424,0.223411
13,2012-04-03,15.03,14.912,14.3894,,14.8716,14.6306,0.225104
13,2012-04-02,15.06,14.867,14.384,,14.8428,14.5986,0.221119
13,2012-03-30,15.06,14.813,14.3764,,14.8033,14.5617,0.215353
13,2012-03-29,14.75,14.755,14.3698,,14.7566,14.5218,0.208789
13,2012-03-28,15.03,14.73,14.3542,,14.7578,14.5035,0.202276
13,2012-03-27,15.1,14.684,14.3334,,14.7083,14.4614,0.189277
13,2012-03-26,15.25,14.682,14.3088,,14.6371,14.4103,0.174865
13,2012-03-23,14.88,14.643,14.2818,,14.5257,14.3431,0.161868
13,2012-03-22,14.26,14.651,14.2656,,14.4613,14.3002,0.156693
13,2012-03-21,14.7,14.702,14.2678,,14.4979,14.3034,0.155587
13,2012-03-20,14.58,14.668,14.2572,,14.4612,14.2717,0.145856
13,2012-03-19,14.52,14.595,14.2502,,14.4396,14.247,0.134937
13,2012-03-16,14.48,14.557,14.243,,14.425,14.2252,0.120527
13,2012-03-15,14.5,14.482,14.2232,,14.415,14.2048,0.100705
13,2012-03-14,14.57,14.412,14.1906,,14.3996,14.1812,0.0733233
13,2012-03-13,15.08,14.306,14.1494,,14.3686,14.1501,0.0370589
13,2012-03-12,14.86,14.148,14.1004,,14.2393,14.0757,-0.00831288
13,2012-03-09,14.96,14.013,14.054,,14.1265,14.013,-0.0512926
13,2012-03-08,14.77,13.868,14.0078,,13.9749,13.9372,-0.0924883
13,2012-03-07,14.36,13.763,13.9714,,13.8303,13.8706,-0.125022
13,2012-03-06,13.85,13.607,13.9402,,13.734,13.8314,-0.146215
13,2012-03-05,14.14,13.507,13.9134,,13.7129,13.8299,-0.15842
13,2012-03-02,13.73,13.406,13.8896,,13.6352,13.8051,-0.168764
13,2012-03-01,13.8,13.367,13.8638,,13.618,13.8111,-0.16849
13,2012-02-29,13.51,13.294,13.8368,,13.5849,13.812,-0.162333
13,2012-02-28,13.5,13.259,13.8152,,13.5985,13.8362,-0.146128
13,2012-02-27,13.51,13.256,13.791,,13.6164,13.8631,-0.123232
13,2012-02-24,13.51,13.278,13.774,,13.6357,13.8913,-0.0923666
13,2012-02-23,13.72,13.506,13.763,,13.6585,13.9218,-0.0515475
13,2012-02-22,12.8,13.692,13.7446,,13.6473,13.9379,0.00138432
13,2012-02-21,12.85,13.976,13.7416,,13.8013,14.0289,0.0743844
13,2012-02-17,13.13,14.257,13.7406,,13.9743,14.1232,0.14987
13,2012-02-16,13.34,14.524,13.7356,,14.1278,14.2027,0.224574
13,2012-02-15,13.07,14.721,13.7256,,14.271,14.2717,0.299447
13,2012-02-14,13.16,14.896,13.7166,,14.4894,14.3678,0.374468
13,2012-02-13,13.47,15.036,13.707,,14.7311,14.4644,0.437681
13,2012-02-10,13.73,15.116,13.6942,,14.9604,14.5439,0.480412
13,2012-02-09,15.79,15.181,13.6676,,15.1841,14.609,0.496389
13,2012-02-08,15.58,15.04,13.6018,,15.0739,14.5145,0.476714
13,2012-02-07,15.64,14.899,13.5342,,14.9819,14.4293,0.456048
13,2012-02-06,15.66,14.784,13.4632,,14.8623,14.3324,0.431888
13,2012-02-03,15.8,14.694,13.3972,,14.7173,14.2262,0.407379
13,2012-02-02,15.31,14.582,13.3324,,14.5205,14.1003,0.386438
13,2012-02-01,14.82,14.524,13.2818,,14.3769,14.0035,0.378004
13,2012-01-31,14.56,14.439,13.2384,,14.2963,13.9382,0.379167
13,2012-01-30,14.27,14.382,13.1988,,14.2483,13.8885,0.384455
13,2012-01-27,14.38,14.342,13.1692,,14.2444,13.858,0.390614
13,2012-01-26,14.38,14.294,13.134,,14.2197,13.8162,0.391668
13,2012-01-25,14.17,14.263,13.0998,,14.1906,13.7711,0.388701
13,2012-01-24,14.49,14.283,13.0688,,14.1943,13.7392,0.381014
13,2012-01-23,14.76,14.251,13.0264,,14.1405,13.6791,0.362492
13,2012-01-20,14.68,14.198,12.989,,14.0279,13.5926,0.337751
13,2012-01-19,14.73,14.146,12.9524,,13.9093,13.5056,0.31337
13,2012-01-18,13.97,14.022,12.9152,,13.7601,13.4077,0.290796
13,2012-01-17,13.99,13.912,12.8954,,13.7219,13.3627,0.275399
13,2012-01-13,13.87,13.764,12.8726,,13.6731,13.3125,0.254457
13,2012-01-12,13.9,13.64,12.85,,13.6373,13.2679,0.227921
13,2012-01-11,14.07,13.504,12.838,,13.5895,13.2173,0.192551
13,2012-01-10,14.37,13.362,12.8266,,13.5021,13.1491,0.14765
13,2012-01-09,14.17,13.22,12.813,,13.3443,13.0514,0.0963066
13,2012-01-06,14.23,13.083,12.7942,,13.1942,12.9619,0.0471498
13,2012-01-05,14.16,12.911,12.777,,13.0059,12.8604,0.0008448
13,2012-01-04,13.49,12.79,12.7662,,12.7961,12.7564,-0.035334
13,2012-01-03,12.87,12.685,12.7656,,12.6699,12.6977,-0.0540876
13,2011-12-30,12.51,12.643,12.7754,,12.6335,12.6839,-0.0606594
13,2011-12-29,12.63,12.635,12.7962,,12.656,12.6978,-0.0632367
13,2011-12-28,12.54,12.601,12.818,,12.6607,12.7032,-0.0685958
13,2011-12-27,12.65,12.613,,,12.6827,12.7163,-0.0751213
13,2011-12-23,12.95,12.644,,,12.6887,12.7216,-0.085514
13,2011-12-22,12.8,12.629,,,12.6412,12.7033,-0.0986759
13,2011-12-21,12.51,12.614,,,12.6123,12.6956,-0.107806
13,2011-12-20,12.95,12.643,,,12.6309,12.7105,-0.113921
13,2011-12-19,12.44,12.636,,,12.5729,12.6913,-0.122515
13,2011-12-16,12.45,12.676,,,12.5971,12.7114,-0.123552
13,2011-12-15,12.43,12.693,,,12.6239,12.7323,-0.125879
13,2011-12-14,12.29,12.718,,,12.6591,12.7565,-0.130234
13,2011-12-13,12.66,12.772,,,12.7262,12.7938,-0.138445
13,2011-12-12,12.96,12.746,,,12.7382,12.8045,-0.15615
13,2011-12-09,12.8,12.7,,,12.6979,12.7921,-0.178609
13,2011-12-08,12.65,12.64,,,12.6793,12.7915,-0.199696
13,2011-12-07,12.8,12.584,,,12.6846,12.8028,-0.221569
13,2011-12-06,12.88,12.54,,,12.6636,12.803,-0.247413
13,2011-12-05,12.84,12.508,,,12.6243,12.7968,-0.274435
13,2011-12-02,12.62,12.502,,,12.5851,12.7933,
13,2011-12-01,12.68,12.505,,,12.5788,12.8072,
13,2011-11-30,12.83,12.495,,,12.5604,12.8174,
13,2011-11-29,12.4,12.491,,,12.5114,12.8164,
13,2011-11-28,12.5,12.513,,,12.5317,12.8497,
13,2011-11-25,12.2,12.53,,,12.5375,12.8777,
13,2011-11-23,12.09,12.572,,,12.5989,12.9319,
13,2011-11-22,12.36,12.6,,,12.6914,12.9992,
13,2011-11-21,12.56,12.653,,,12.7517,,
13,2011-11-18,12.78,12.682,,,12.7866,,
13,2011-11-17,12.65,12.691,,,12.7878,,
13,2011-11-16,12.58,12.724,,,12.8129,,
13,2011-11-15,12.79,12.751,,,12.8553,,
13,2011-11-14,12.62,12.746,,,12.8672,,
13,2011-11-11,12.67,12.814,,,12.9121,,
13,2011-11-10,12.62,12.897,,,12.9561,,
13,2011-11-09,12.37,13.004,,,13.0172,,
13,2011-11-08,12.89,13.09,,,13.1349,,
13,2011-11-07,12.85,13.138,,,13.1794,,
13,2011-11-04,12.87,13.215,,,13.2393,,
13,2011-11-03,12.98,13.274,,,13.3064,,
13,2011-11-02,12.85,13.312,,,13.3658,,
13,2011-11-01,12.74,13.382,,,,,
13,2011-10-31,13.3,13.48,,,,,
13,2011-10-28,13.5,,,,,,
13,2011-10-27,13.69,,,,,,
13,2011-10-26,13.23,,,,,,
13,2011-10-25,13.37,,,,,,
13,2011-10-24,13.62,,,,,,
13,2011-10-21,13.46,,,,,,
13,2011-10-20,13.36,,,,,,
13,2011-10-19,13.55,,,,,,
13,2011-10-18,13.72,,,,,,
