3445,TAL,TAL International Group Inc. C ,Services,Rental & Leasing Services
3448,TAST,Carrols Restaurant Group Inc. ,Services,Restaurants
3455,TBI,TrueBlue Inc. Common ,Services,Staffing & Outsourcing Services
3461,TCCO,Technical Communications Corpor ,Technology,Communication Equipment
3466,TCO,Taubman Centers Inc. Common St ,Financial,REIT - Retail
5792,TDF, Templeton Dragon Fund  Inc. Com ,N/A,N/A
3506,TGS,Transportadora de Gas del Sur S ,Utilities,Gas Utilities
5812,TLLP, Tesoro Logistics LP Common Unit ,Basic Materials,Oil & Gas Pipelines
3574,TQNT,TriQuint Semiconductor Inc. ,Technology,Semiconductor - Integrated Circuits
3590,TRN,Trinity Industries Inc. Common ,Services,Railroads
3612,TSPT,Transcept Pharmaceuticals Inc. ,Healthcare,Biotechnology
3624,TTHI,Transition Therapeutics Inc. ,Healthcare,Biotechnology
3635,TW,Towers Watson & Co Common ,Services,Management Services
10482,TZW,iShares S&P Target Date 2045 Index Fund ETF,Asset Allocation,
3655,UA,Under Armour Inc. Class A Comm ,Consumer Goods,Textile - Apparel Clothing
5874,UBS, UBS AG Common ,Financial,Foreign Money Center Banks
3668,UCFC,United Community Financial Corp ,Financial,Savings & Loans
3681,UGI,UGI Corporation Common ,Utilities,Diversified Utilities
10725,UJB,ProShares Ultra High Yield ETF,Fixed Income ETF,
3708,UNT,Unit Corporation Common ,Basic Materials,Oil & Gas Drilling & Exploration
3725,USBI,United Security Bancshares Inc ,Financial,Regional - Southeast Banks
5903,UZA, United States Cellular Corporat ,N/A,N/A
3800,VPFG,ViewPoint Financial Group Inc. ,Financial,Diversified Investments
3809,VRNM,Verenium Corporation ,Basic Materials,Specialty Chemicals
3829,VTR,Ventas Inc. Common ,Financial,REIT - Healthcare Facilities
3879,WH,WSP Holdings Limited American D ,Basic Materials,Oil & Gas Equipment & Services
10470,WOOD,iShares S&P Global Timber & Forestry Index Fund ETF,Global Equity ETF,
3916,WPRT,Westport Innovations Inc ,Consumer Goods,Auto Parts
3920,WRC,Warnaco Group Inc (The) Common  ,Consumer Goods,Textile - Apparel Clothing
3925,WRLD,World Acceptance Corporation ,Financial,Credit Services
3937,WSTG,Wayside Technology Group Inc. ,Services,Computers Wholesale
3949,WVVI,Willamette Valley Vineyards In ,Consumer Goods,Beverages - Wineries & Distillers
3958,WY,Weyerhaeuser Company Common Sto ,Financial,REIT - Industrial
10930,XHB,SPDR S&P Homebuilders ETF,US Equity ETF,
3987,XWES,World Energy Solutions Inc (DE) ,Services,Business Services
4003,YUM,Yum! Brands Inc. ,Services,Restaurants
4004,YZC,Yanzhou Coal Mining Company Lim ,Basic Materials,Industrial Metals & Minerals
4006,ZBB,ZBB Energy Corporation Common S ,Industrial Goods,Industrial Electrical Equipment
