5405,NMY, Nuveen Maryland Premium Income  ,Financial,Closed-End Fund - Debt
5417,NPM, Nuveen Premium Income Municipal ,N/A,N/A
5418,NPN, Nuveen Pennsylvania Municipal V ,N/A,N/A
5430,NQN, Nuveen New York Investment Qual ,Financial,Closed-End Fund - Debt
5440,NSP, Insperity  Inc. Common ,Services,Business Services
2511,NTWK,NetSol Technologies Inc. ,Technology,Application Software
5449,NUC, Nuveen California Quality Incom ,Financial,Closed-End Fund - Debt
5451,NUJ, Nuveen New Jersey Dividend Adva ,N/A,N/A
2517,NUS,Nu Skin Enterprises Inc. Commo ,Consumer Goods,Personal Products
5461,NVN, Nuveen New York Select Quality  ,Financial,Closed-End Fund - Debt
2559,OC,Owens Corning Inc Common ,Industrial Goods,General Building Materials
2567,ODFL,Old Dominion Freight Line Inc. ,Services,Trucking
2570,OESX,Orion Energy Systems Inc. Comm ,Technology,Diversified Electronics
2580,OII,Oceaneering International Inc. ,Basic Materials,Oil & Gas Equipment & Services
2597,OMI,Owens & Minor Inc. Common Stoc ,Services,Medical Equipment Wholesale
2605,ONNN,ON Semiconductor Corporation ,Technology,Semiconductor - Broad Line
2624,ORBK,Orbotech Ltd. ,Technology,Diversified Electronics
2640,OSTK,Overstock.com Inc. ,Services,Catalog & Mail Order Houses
2642,OTEX,Open Text Corporation ,Technology,Application Software
2648,OVRL,Overland Storage Inc. ,Technology,Data Storage Devices
2649,OVTI,OmniVision Technologies Inc. ,Technology,Semiconductor - Integrated Circuits
5504,PACQU, Prime Acquisition Corp. ,N/A,N/A
5506,PAI, Western Asset Income Fund Commo ,Financial,Closed-End Fund - Debt
5508,PAMT, Parametric Sound Corp. ,Technology,Communication Equipment
5511,PB, Prosperity Bancshares  Inc. Com ,Financial,Regional - Southwest  Banks
5518,PCK, Pimco California Municipal Inco ,N/A,N/A
5533,PES, Pioneer Energy Services Corp. C ,Basic Materials,Oil & Gas Drilling & Exploration
5545,PGP, Pimco Global ,N/A,N/A
2740,PHA,PulteGroup Inc. Sr Nt ,NULL,NULL
5550,PHT, Pioneer High Income Trust Commo ,Financial,Closed-End Fund - Debt
5555,PJA, Preferred Plus Trust Ser QWS 2  ,N/A,N/A
5556,PJI, PPlus Tr Series GSG 1 Tr Ctf CL ,N/A,N/A
2772,PLG,Platinum Group Metals Ltd. Ordi ,Basic Materials,Industrial Metals & Minerals
2778,PLT,Plantronics Inc. Common ,Technology,Processing Systems & Products
